"ID No.","PCD-400A"
"Title",""
"Test Date","2026/04/09","15:54:47"
"MEAS CHs",5
"Digital Input","OFF"
"Sampling Rate(Hz)",50
"Data Nos/CH",9120
"MEAS Time(sec)",182.4
"CH Name"
"CH No.","CH2","CH3","CH5","CH6","CH8"
"Range",2000,1000,5000,5000,5
"Calibration Coefficient",2.022,2.45,2.132,2,100000
"Offset",-97.55164,-1025.034,-15.1463,849.1317,-13.17073
"Unit","cm/s2","cm/s2","cm/s2","cm/s2","V"
53.78,-1.33846878048782,0.630414634146291,-0.00910000000000011,-2.77317804878044,2.62195292682927
53.80,-0.800912682926835,1.90082926829245,-0.7241,-1.9975682926829,3.47561146341463
53.82,-2.25330048780489,2.88351829268277,-2.99,-0.70488536585367,4.45122121951219
53.84,-2.05800487804879,2.54470121951204,-0.105300000000002,0.348773170731761,3.35366024390244
53.86,-4.11255414634148,3.54232926829263,-2.1346,-2.95488536585367,2.62195292682927
53.88,-2.98911121951221,4.3538170731706,-1.3429,-1.68171463414637,2.80487975609756
53.90,-3.45318487804879,3.37381707317059,-1.7095,-0.812202439024418,2.19512365853658
53.92,-3.19279073170733,2.93162195121931,-4.5435,-1.06830000000002,3.78048951219512
53.94,-1.7625956097561,3.2653597560975,-2.7222,-2.5500073170731,4.08536756097561
53.96,-1.48395414634147,3.96420731707303,-1.235,-2.08903170731708,2.86585536585366
53.98,-3.25394390243903,2.6486768292682,-1.716,0.786578048780484,2.92683097560976
54.00,-3.92662878048782,2.3233048780487,0.0454999999999988,-1.17073902439017,3.04878219512195
54.02,-1.74632097560976,2.76639634146318,0.907399999999999,-3.4914707317073,2.74390414634146
54.04,-1.85580487804879,2.1933353658535,3.4047,0.0146268292683089,3.84146512195122
54.06,-1.15303658536587,0.933079268292659,-2.0943,-2.15976341463409,3.10975780487805
54.08,-0.0532658536585444,-0.491804878048924,-0.2119,0.130480487804903,1.15853829268293
54.10,-1.06229317073172,-0.0705243902439179,-0.2743,-2.0036658536585,1.09756268292683
54.12,-1.55250487804879,0.707499999999982,1.1687,-1.18415365853662,2.80487975609756
54.14,-2.92253317073173,-0.518097560975775,3.3657,-1.98903170731705,1.7682943902439
54.16,-2.00178341463416,0.952201219512062,0.959399999999999,-1.91586097560969,2.07317243902439
54.18,-2.34700292682928,1.06514024390231,1.4833,-1.94878780487807,2.01219682926829
54.20,-1.26301365853659,-0.344207317073369,1.5301,-3.28659268292677,1.21951390243902
54.22,0.0872878048780308,-0.0657439024391806,-0.2301,-0.662202439024327,0.365855365853658
54.24,-1.31676926829269,1.75412804878033,-1.6354,-1.77439756097556,0.487806585365853
54.26,-0.994728780487819,2.09324390243887,-0.260000000000002,-4.75732439024387,1.46341634146341
54.28,-1.80500829268294,2.618201219512,-1.1869,-0.752446341463383,1.64634317073171
54.30,-2.73512829268294,2.78760975609748,-1.9695,-0.426836585365777,1.09756268292683
54.32,-2.61923317073172,3.40548780487802,-0.323700000000001,-1.77317804878044,-0.731705609756098
54.34,-2.18820195121953,2.69707926829255,2.4687,-3.24878780487802,-0.365851951219513
54.36,-2.58027268292685,2.8778414634146,-3.2396,-1.68171463414637,-0.975608048780488
54.38,-2.31741268292684,2.1093780487804,-2.3829,-5.06586097560978,-0.18292512195122
54.40,-2.02348292682927,3.70367073170723,-4.7294,-1.53049512195116,1.95122121951219
54.42,-2.45550048780488,3.80794512195121,-2.5818,0.474382926829321,3.10975780487805
54.44,-3.63960341463415,3.63913414634135,2.1918,-0.287812195121887,2.37805048780488
54.46,-2.8337624390244,2.47837195121929,0.296399999999998,-1.26586097560971,1.64634317073171
54.48,-2.30952195121952,3.53993902439015,1.4599,-0.671958536585294,2.68292853658537
54.50,-1.10174682926831,2.04872560975605,-0.709800000000001,-3.33537317073171,1.95122121951219
54.52,-2.22617609756098,0.430231707317034,-1.5678,-2.91220243902433,3.23170902439024
54.54,-0.420678048780502,0.835079268292475,0.3445,-0.297568292682854,4.02439195121951
54.56,-1.28175414634147,0.232140243902222,4.2809,-1.62683658536582,3.90244073170732
54.58,-1.7823224390244,0.234231707316894,5.1909,-2.70610487804879,3.29268463414634
54.60,-2.41851268292685,0.405432926829235,3.7336,-2.03049512195116,3.41463585365854
54.62,-2.68778390243904,-0.161353658536655,2.3491,-1.99634878048778,3.90244073170732
54.64,0.160277073170718,0.447859756097387,0.9373,-0.0158609756097121,4.57317243902439
54.66,-0.933575609756105,-1.30508536585376,2.9978,-0.45488536585367,3.84146512195122
54.68,-1.07264975609758,-0.3020792682928,3.4385,-2.35244634146341,2.62195292682927
54.70,-0.851216097560993,0.960268292682713,1.3208,-2.9683,2.92683097560976
54.72,-2.08611560975611,2.2985060975609,0.408199999999999,-2.51342195121947,1.82927
54.74,-3.6696868292683,2.33794512195118,2.1242,-0.947568292682945,1.34146512195122
54.76,-2.29324731707318,2.60266463414632,1.1609,0.936578048780461,2.31707487804878
54.78,-1.50318780487807,3.42550609756086,-4.6046,-1.44147073170734,2.50000170731707
54.80,-1.65656390243903,3.48615853658521,-1.6419,-0.500007317073141,1.8902456097561
54.82,-2.07280000000002,2.21664024390225,-4.1106,-3.75122682926826,1.40244073170732
54.84,-1.75273219512196,2.73801219512188,-1.6159,-2.52927560975604,0.609757804878047
54.86,-2.40174487804879,4.11897560975603,-3.1772,-2.53049512195116,0.426830975609755
54.88,-3.26578000000001,3.95942682926807,-2.4739,-0.691470731707341,1.82927
54.90,-3.62135609756099,2.91399390243896,1.5522,-1.35000731707316,1.7073187804878
54.92,-2.03975756097562,3.00810975609738,-1.9591,-3.0500073170731,1.28048951219512
54.94,-1.11407609756098,2.31852439024374,-1.7615,-1.59512926829268,0.243904146341462
54.96,-0.238204878048791,1.12579268292666,0.473199999999999,-2.898787804878,0.487806585365853
54.98,-1.77443170731708,0.441585365853598,0.273,-2.7536658536585,0.975611463414634
55.00,-3.07196390243904,0.795939024390009,3.874,-1.01829999999995,1.82927
55.02,-0.914835121951228,1.00538414634138,3.0173,-0.389031707317031,2.92683097560976
55.04,-2.48854292682928,0.0289695121950899,5.421,-1.22561707317072,1.95122121951219
55.06,-2.15121414634147,-0.289530487804996,3.2877,0.689017073170703,2.62195292682927
55.08,0.233759512195107,-0.373189024390285,0.902200000000001,-1.58781219512196,1.03658707317073
55.10,0.0246551219512128,-0.766085365853769,1.2532,-2.04878780487797,0.79268463414634
55.12,-0.656413658536593,-0.210951219512253,0.1677,-0.515860975609712,3.17073341463414
55.14,-1.07166341463416,0.499249999999847,1.7264,-4.13415365853655,4.08536756097561
55.16,-1.25906829268294,2.30089634146339,1.6809,-1.70000731707319,3.10975780487805
55.18,-1.86764097560977,2.21096341463408,5.4938,-1.7414707317073,3.23170902439024
55.20,-2.21335365853659,1.26502439024375,0.328899999999999,-2.24390975609754,2.25609926829268
55.22,-1.98254975609757,2.3699146341462,-1.3819,-0.396348780487756,1.7073187804878
55.24,-1.61267170731709,3.18140243902417,-1.4781,-2.28903170731701,2.43902609756097
55.26,-2.43676000000001,2.88501219512182,-4.5175,-0.275617073170679,2.74390414634146
55.28,-3.64650780487806,2.87425609756087,-1.092,0.870724390243936,2.37805048780488
55.30,-3.1636936585366,4.16558536585353,-1.1037,-1.43781219512198,2.31707487804878
55.32,-3.45022585365855,4.6421402439023,-3.2474,-1.86220243902437,1.34146512195122
55.34,-3.18637951219513,3.62479268292668,-4.2107,-2.47805609756097,0.487806585365853
55.36,-2.71737414634147,2.72785365853656,0.0103999999999989,-2.4048853658536,2.62195292682927
55.38,-1.14761170731708,2.25339024390223,-1.8746,-1.15610487804872,3.04878219512195
55.40,-0.917794146341478,2.21843292682911,-1.2805,-5.66098292682921,2.74390414634146
55.42,-1.57371121951221,1.01494512195109,-0.484900000000001,-1.30854390243906,2.01219682926829
55.44,-3.10697902439026,0.965347560975488,-0.496600000000001,-0.979275609756087,1.21951390243902
55.46,-2.19066780487806,1.47178048780484,0.922999999999998,-0.986592682926812,1.7682943902439
55.48,-1.53425756097562,0.345079268292466,0.623999999999999,-3.58293414634147,3.17073341463414
55.50,-2.03383951219513,0.130853658536353,3.4593,-2.82317804878051,2.43902609756097
55.52,-0.51684634146342,-1.18079268292695,2.3413,-2.88415365853655,1.15853829268293
55.54,0.183949268292665,-1.11894512195136,1.4534,-3.20854390243903,1.34146512195122
55.56,-0.367908780487809,0.0767743902438269,3.4632,-1.81220243902442,0.304879756097559
55.58,-1.98254975609757,0.347170731707138,1.7069,0.554870731707297,0.304879756097559
55.60,-2.33319414634147,1.16911585365847,0.7683,-2.02561707317068,1.28048951219512
55.62,-1.78725414634147,2.12999390243886,1.7537,0.402431707317078,2.50000170731707
55.64,-2.07773170731708,1.98568292682921,3.8701,-0.060982926829297,2.50000170731707
55.66,-1.17029756097563,1.16881707317066,-3.315,-0.369519512195097,2.56097731707317
55.68,-1.17670878048781,2.05589634146327,-4.8646,0.0743829268293439,2.19512365853658
55.70,-0.980920000000012,3.1165670731707,-2.6247,-1.63659268292679,1.09756268292683
55.72,-2.73118292682928,3.22890853658532,-0.743600000000001,-1.53659268292677,2.86585536585366
55.74,-3.45121219512197,3.08190853658516,0.397799999999998,2.37316341463418,3.90244073170732
55.76,-3.74859414634147,4.55310365853643,-2.9068,-0.232934146341449,4.75609926829268
55.78,-2.95902780487806,3.67110365853637,-1.0218,-1.48415365853657,5.18292853658536
55.80,-2.54870975609757,3.10610975609734,-1.6133,-1.04390975609749,4.08536756097561
55.82,-2.43873268292684,2.27042073170719,-3.3956,-0.515860975609712,2.86585536585366
55.84,-1.12985756097562,2.85662804878029,-1.1804,-3.28537317073165,3.96341634146341
55.86,-1.61119219512196,2.25010365853655,-0.510900000000001,-1.70976341463415,2.86585536585366
55.88,-2.93387609756098,1.52675609756079,1.6081,-5.5902512195122,3.17073341463414
55.90,-2.66263219512196,1.644475609756,1.534,-1.67317804878041,2.74390414634146
55.92,-1.62105560975611,1.37198780487802,0.610999999999999,-2.8109829268293,1.09756268292683
55.94,-1.59590390243903,0.777713414634036,3.7323,0.746334146341496,0.54878219512195
55.96,-1.01001707317074,-1.07980487804889,0.6747,-2.09147073170732,3.29268463414634
55.98,-0.474926829268298,-0.0872560975610668,3.4489,-2.95366585365855,2.56097731707317
56.00,-0.675647317073185,-0.551262195122035,-0.0364000000000004,-3.35610487804877,2.56097731707317
56.02,-0.921739512195131,0.462201219512053,2.7872,-3.48781219512193,2.25609926829268
56.04,-2.2000380487805,0.475646341463289,3.6283,-2.648787804878,1.70731707171967E-06
56.06,-2.85644829268294,2.35407926829248,1.0296,-1.57439756097563,1.28048951219512
56.08,-0.60611024390245,1.71349390243881,0.5863,-1.46708048780488,1.58536756097561
56.10,-3.02314000000001,1.88618902439021,1.9435,-1.54512926829261,2.25609926829268
56.12,-2.02348292682927,1.296993902439,-1.7823,-1.03415365853652,1.7073187804878
56.14,-2.14283024390245,3.39652439024371,-2.574,-0.921958536585294,1.7682943902439
56.16,-1.67678390243904,3.54173170731701,-0.668200000000001,-0.750007317073141,0.914635853658536
56.18,-3.70026341463415,2.73442682926816,-2.2971,-0.707324390243912,0.79268463414634
56.20,-3.66031658536586,3.46823170731705,1.0699,-1.83903170731708,2.37805048780488
56.22,-3.04336000000001,3.98362804878047,-2.4856,-2.00488536585362,1.82927
56.24,-2.20299707317075,2.63134756097543,-1.6133,-4.15366585365848,1.8902456097561
56.26,-3.14446000000001,2.52318902439015,-0.603200000000001,-1.08781219512196,2.31707487804878
56.28,-1.30049463414635,2.64120731707294,-0.660400000000001,0.0280414634146382,1.7682943902439
56.30,-1.55102536585368,2.95791463414616,1.7134,-2.02805609756092,1.09756268292683
56.32,-2.05751170731709,2.19124390243883,1.4872,-0.38781219512191,2.68292853658537
56.34,-3.6085336585366,1.5174939024389,2.7235,1.56462682926826,2.80487975609756
56.36,-2.40322439024392,0.919335365853613,0.609699999999998,-0.313421951219539,3.41463585365854
56.38,-0.443363902439032,1.1078658536585,1.2467,-0.532934146341404,3.04878219512195
56.40,-2.04666195121952,0.599939024390096,-0.180700000000002,-0.671958536585294,2.07317243902439
56.42,-1.44943219512196,-0.883207317073357,1.2506,-1.42073902439017,1.28048951219512
56.44,-0.870942926829287,0.89871951219493,3.7232,-0.0951292682926805,2.74390414634146
56.46,-1.70045609756099,0.89095121951209,0.689,-2.32561707317075,3.10975780487805
56.48,-1.76999317073172,0.892445121951141,3.2981,-1.53659268292677,2.62195292682927
56.50,-2.77063658536586,0.859579268292464,0.384799999999998,-0.850007317073164,3.59756268292683
56.52,0.418698536585353,1.63282317073163,0.7319,-1.41342195121945,2.56097731707317
56.54,-1.41885560975611,1.52675609756079,-3.1083,-1.99390975609754,1.03658707317073
56.56,-2.19609268292685,0.800121951219353,-0.634400000000001,-1.44634878048782,2.01219682926829
56.58,-2.6448780487805,2.16046951219505,-1.6848,-0.882934146341427,2.56097731707317
56.60,-2.25478000000001,2.67586585365848,2.0202,-1.9622024390244,3.41463585365854
56.62,-2.88307951219514,3.09744512195107,0.063699999999999,-2.41220243902433,3.90244073170732
56.64,-3.02116731707318,3.66453048780477,-1.8265,-2.72805609756097,1.82927
56.66,-1.61661707317074,2.97882926829266,-0.387400000000001,-0.993909756097537,1.8902456097561
56.68,-1.96627512195123,4.1864999999998,-1.1869,-2.82439756097563,1.82927
56.70,-2.47769317073171,2.08487804878041,0.3042,-2.66220243902433,1.64634317073171
56.72,-2.5847112195122,2.54709146341452,0.4329,-0.251226829268262,2.13414804878049
56.74,-2.63008292682927,3.11985365853639,-1.0569,-0.024397560975558,2.01219682926829
56.76,-1.66889317073172,1.94534756097551,1.2142,1.33291951219519,2.37805048780488
56.78,-3.0024268292683,1.71379268292662,2.0033,-1.76342195121947,2.07317243902439
56.80,-3.36392097560977,1.44040853658521,0.301599999999999,0.548773170731693,2.50000170731707
56.82,-0.346702439024398,1.02839024390232,0.435499999999999,-2.41464146341457,2.68292853658537
56.84,-1.5396824390244,0.518670731707289,-0.6981,-2.20854390243903,2.98780658536585
56.86,-2.83721463414635,-0.328969512195272,3.2175,-3.9683,3.23170902439024
56.88,-1.30098780487806,0.359121951219322,2.4089,-2.03415365853652,0.853660243902437
56.90,-0.615973658536603,2.04603658536575,1.4794,-3.07439756097563,0.487806585365853
56.92,-2.14924146341464,1.32717073170716,0.514799999999999,-2.39025121951215,1.40244073170732
56.94,-3.14248731707318,0.469670731707083,-2.4102,-1.6951292682927,2.50000170731707
56.96,-1.56877951219514,1.27070121951215,1.014,-1.9975682926829,2.68292853658537
56.98,0.360504390243889,1.099201219512,2.2867,-4.10976341463413,3.78048951219512
57.00,-1.09582878048782,0.897823170731499,-0.449800000000002,0.546334146341451,2.68292853658537
57.02,-2.18721560975611,1.60473780487791,0.340599999999998,-0.573178048780505,2.86585536585366
57.04,-2.66904341463416,3.03410365853642,-0.3536,-1.23781219512193,1.95122121951219
57.06,-2.37166146341464,3.0021341463414,2.3283,0.299992682926813,1.58536756097561
57.08,-3.03103073170733,2.65136585365849,0.664299999999999,-2.26220243902435,2.43902609756097
57.10,-2.81699463414635,2.1407499999998,-1.508,-0.702446341463428,2.80487975609756
57.12,-1.30542634146343,4.149451219512,-0.449800000000002,-1.73293414634145,1.52439195121951
57.14,-1.20728536585366,3.56832317073167,0.174199999999999,-1.02317804878044,0.670733414634146
57.16,-2.2266692682927,2.99824999999987,-0.302900000000001,-2.02195853658532,1.03658707317073
57.18,-2.1798180487805,3.09983536585355,-0.8086,-4.13171463414631,0.975611463414634
57.20,-3.46354146341464,3.55547560975606,1.9747,-0.619519512195097,1.95122121951219
57.22,-3.58683414634147,2.37917682926809,-3.1681,-0.596348780487801,3.17073341463414
57.24,-2.67742731707318,1.41471341463398,0.656499999999999,0.0951146341463982,1.28048951219512
57.26,-1.58850634146343,1.30087804878031,-1.1856,-0.915860975609689,0.243904146341462
57.28,-0.995715121951235,0.84015853658525,-0.0520000000000014,-2.28537317073165,0.79268463414634
57.30,-2.35292097560976,0.0952987804876102,5.1311,-1.85854390243901,1.15853829268293
57.32,-1.64965951219513,-0.1159390243904,1.495,-0.259763414634108,1.21951390243902
57.34,-1.24525951219513,1.71439024390224,0.8749,-2.80366585365846,1.64634317073171
57.36,-2.42492390243903,0.932182926829228,-1.8941,-3.5963487804878,0.731709024390243
57.38,-2.01509902439025,-0.254573170731874,1.6198,-3.46708048780488,0.914635853658536
57.40,0.0917263414633993,-0.0412439024391915,0.811199999999999,-0.869519512195097,1.7682943902439
57.42,-0.852695609756111,1.20496951219502,0.9984,-1.3695195121951,1.15853829268293
57.44,-1.20038097560976,0.876908536585233,-1.092,-2.6548853658536,2.62195292682927
57.46,-2.47128195121952,0.793249999999944,1.5314,-0.31586097560978,3.47561146341463
57.48,-1.87701121951221,1.11563414634134,-1.3741,-1.77317804878044,1.82927
57.50,-1.99635853658538,3.44432926829245,2.2438,-1.31951951219514,1.58536756097561
57.52,-3.14988487804879,3.02603658536577,-0.175500000000001,-1.28171463414628,1.82927
57.54,-2.45007560975611,1.62654878048761,-3.1395,-0.66708048780481,2.13414804878049
57.56,-1.07659512195123,3.32063414634126,-3.4684,-3.90854390243896,2.37805048780488
57.58,-1.88835414634147,2.87485365853649,0.907399999999999,-0.737812195121933,3.35366024390244
57.60,-2.75978682926831,2.77117682926814,-3.4541,-2.54878780487797,3.04878219512195
57.62,-4.27776634146342,3.27611585365844,-2.2698,-0.181714634146374,1.58536756097561
57.64,-2.54772341463416,4.16528658536572,-1.7537,-0.419519512195052,2.56097731707317
57.66,-2.65276878048782,3.44910975609741,0.353599999999998,-1.57805609756099,2.01219682926829
57.68,-3.73577170731708,2.103701219512,-0.3718,-0.412202439024327,1.46341634146341
57.70,-1.2501912195122,1.09531707317069,-0.00390000000000157,-0.975617073170724,2.19512365853658
57.72,-1.31775560975611,1.1021890243901,-0.0494000000000003,1.59877317073176,2.19512365853658
57.74,0.0715063414634045,1.61698780487791,0.0519999999999996,-2.86586097560973,1.28048951219512
57.76,-1.77344536585368,0.669554878048757,3.5893,-1.5207390243902,1.40244073170732
57.78,-2.61380829268293,0.635195121951028,0.994499999999999,-4.16951951219505,1.52439195121951
57.80,-1.74336195121953,1.55125609756078,3.8181,-1.6951292682927,2.31707487804878
57.82,-1.56779317073172,-0.177487804878183,1.6068,-3.56830000000002,3.23170902439024
57.84,-1.77591121951221,-0.523176829268323,0.327599999999999,-1.03537317073165,2.50000170731707
57.86,-1.23440975609758,0.346274390243707,0.6708,-3.07073902439026,1.40244073170732
57.88,-0.218971219512213,1.16612804878037,2.1333,-1.81830000000002,1.64634317073171
57.90,-1.52784634146343,1.11294512195104,3.7726,-0.857324390243889,1.28048951219512
57.92,-2.99157707317075,1.71707926829254,-0.902200000000001,-0.963421951219516,1.8902456097561
57.94,-1.0277712195122,2.69409146341445,-1.3871,0.33291951219519,2.68292853658537
57.96,-3.16073463414635,2.83929878048775,0.713699999999999,-2.42683658536578,1.95122121951219
57.98,-1.79119951219514,2.1655487804876,-3.2422,-1.20976341463415,-0.243900731707319
58.00,-1.56088878048782,1.68510975609752,-2.3621,-0.0768365853658679,0.182928536585365
58.02,-2.0989380487805,2.91578658536582,-2.0748,-0.0219585365853163,-0.548778780487806
58.04,-1.2768224390244,3.26595731707312,0.0584999999999987,-2.22805609756097,0.609757804878047
58.06,-3.51779024390245,3.52978048780483,-2.977,-2.40000731707312,2.07317243902439
58.08,-4.8823936585366,2.73442682926816,2.3972,-3.04269024390237,1.7682943902439
58.10,-2.69616780487806,3.52290853658519,-0.1599,-3.46464146341464,0.426830975609755
58.12,-1.60921951219514,2.29611585365842,-1.0751,-0.754885365853625,0.975611463414634
58.14,-2.37067512195124,1.62087195121944,-0.8476,-1.77195853658532,1.82927
58.16,-1.53475073170733,1.24889024390222,-1.9279,0.982919512195167,1.7682943902439
58.18,-1.66396146341465,1.85182926829248,-1.014,-3.05976341463418,2.56097731707317
58.20,-1.94556195121952,1.22707926829253,1.3455,-2.82073902439026,2.31707487804878
58.22,-3.41175853658538,0.631310975609722,1.053,-2.32439756097563,1.46341634146341
58.24,-3.04977121951221,0.697939024390053,-0.00390000000000157,-2.43293414634149,1.58536756097561
58.26,-0.843818536585374,1.33254878048774,1.0322,-4.05122682926822,1.21951390243902
58.28,-0.738280000000017,0.472060975609566,-0.193700000000002,-2.68659268292686,1.09756268292683
58.30,-1.50762634146342,-0.968060975609887,0.791699999999999,-2.50244634146338,3.23170902439024
58.32,-0.761952195121964,1.01046341463393,1.3637,-2.62195853658534,2.37805048780488
58.34,-0.657893170731725,2.07442073170728,4.5292,0.915846341463407,1.34146512195122
58.36,-2.45747317073172,1.07260975609734,2.535,-1.63415365853655,1.58536756097561
58.38,-2.57977951219513,1.50016463414613,-0.4862,-4.91220243902433,0.670733414634146
58.40,-0.418705365853668,1.80731097560965,-0.549900000000001,0.201212195122025,0.975611463414634
58.42,-2.05849804878049,1.67793902439007,0.681199999999999,-0.660982926829206,0.670733414634146
58.44,-2.57830000000001,1.14790243902416,-4.0937,-0.813421951219539,1.09756268292683
58.46,-2.5773136585366,2.0845792682926,-3.1655,0.534139024390242,-0.731705609756098
58.48,-2.47078878048782,3.13031097560952,0.428999999999998,-1.08537317073171,-0.731705609756098
58.50,-2.4224580487805,3.41325609756086,1.1024,-2.48415365853657,-0.548778780487806
58.52,-4.16729609756099,3.95285365853647,-2.7885,-1.30488536585358,-0.548778780487806
58.54,-3.02560585365855,3.08160975609735,-1.4924,-0.903665853658481,0.853660243902437
58.56,-1.69404487804879,2.76281097560968,-0.0780000000000012,-1.73659268292681,0.0609773170731689
58.58,-2.54969609756098,3.07115243902422,0.479699999999999,-2.43415365853662,-0.365851951219513
58.60,-2.70800390243903,1.50135975609737,-1.4638,-2.69878780487807,-1.15853487804878
58.62,-2.18820195121953,1.86646951219495,2.5129,-2.98293414634145,-0.0609739024390255
58.64,-2.61726048780488,1.33852439024372,0.488799999999999,-3.86342195121949,0.121952926829268
58.66,-2.41407414634148,1.32358536585343,0.0103999999999989,0.817065853658505,1.15853829268293
58.68,-2.17390000000002,1.11593292682915,1.2038,-0.74878780487802,0.365855365853658
58.70,-1.68220878048781,0.46877439024388,0.757899999999999,-2.30366585365846,-0.853656829268294
58.72,-0.3531136585366,0.61189024390228,0.207999999999998,-1.82317804878051,-0.792681219512197
58.74,0.15583853658535,-0.198701219512259,3.0238,-0.976836585365845,-0.853656829268294
58.76,-1.51699658536586,0.369878048780265,1.0049,-2.87805609756094,0.121952926829268
58.78,-1.35819560975611,1.37497560975589,2.8509,-0.926836585365777,1.09756268292683
58.80,-2.33664634146342,1.34748780487803,2.236,-2.35854390243901,1.34146512195122
58.82,-2.30360390243904,0.177762195121886,3.4294,-3.30366585365846,1.34146512195122
58.84,-1.88194292682928,2.09025609756077,-0.9594,-1.66220243902433,1.09756268292683
58.86,-0.538052682926846,1.81298780487782,-0.391300000000001,-3.7183,0.975611463414634
58.88,-0.898067317073185,1.75472560975595,0.6487,-0.615860975609735,1.28048951219512
58.90,-2.17390000000002,1.60772560975602,-0.8125,-1.56464146341466,1.82927
58.92,-2.6246580487805,2.88321951219496,-0.588900000000001,-2.32073902439026,2.50000170731707
58.94,-2.59210878048782,3.42311585365837,0.916499999999999,-0.642690243902393,1.64634317073171
58.96,-3.88964097560977,3.11178658536573,0.691599999999999,-1.37927560975606,1.46341634146341
58.98,-4.11206097560977,2.28924390243901,-1.0712,-1.10854390243901,0.609757804878047
59.00,-2.50383121951221,2.58174999999983,-1.8018,-0.91708048780481,1.28048951219512
59.02,-1.54855951219513,3.41235975609743,-5.2052,-1.60366585365853,2.13414804878049
59.04,-2.30064487804879,2.87306097560963,-1.3325,-0.992690243902416,2.92683097560976
59.06,-3.29438390243904,1.51002439024387,-0.912600000000001,-0.169519512195052,2.25609926829268
59.08,-3.96706878048782,2.24621951219501,0.7631,-1.83781219512196,0.426830975609755
59.10,-2.70060634146343,2.08398170731698,2.6247,-2.18415365853662,-0.243900731707319
59.12,-3.54935317073172,0.683597560975386,3.2916,-1.14390975609751,1.64634317073171
59.14,-1.33797560975611,0.593664634146307,0.296399999999998,-1.12073902439022,1.64634317073171
59.16,-1.11358292682928,0.998810975609558,1.2155,-1.60488536585365,2.31707487804878
59.18,-1.40258097560977,0.596353658536373,3.2903,-2.42683658536578,2.01219682926829
59.20,-2.65030292682928,0.0603414634144883,0.1534,-1.6951292682927,1.09756268292683
59.22,-1.24525951219513,0.881390243902388,1.1089,-1.94147073170734,0.0609773170731689
59.24,-1.47557024390245,0.834182926829044,2.7937,-1.33903170731708,1.09756268292683
59.26,-1.86665463414636,0.686286585365679,1.0244,0.0377975609756049,1.8902456097561
59.28,-2.66805707317074,0.506719512195104,-0.247000000000002,-0.0268365853657997,2.31707487804878
59.30,-1.98008390243903,-0.183463414634161,0.752699999999999,-2.05366585365846,2.25609926829268
59.32,-0.757513658536595,1.64178658536571,0.818999999999999,-0.846348780487801,1.82927
59.34,-2.38793609756098,1.58143292682917,0.590199999999999,-2.10610487804877,0.79268463414634
59.36,-3.40978585365855,1.79237195121937,-0.643500000000001,-2.25488536585362,1.28048951219512
59.38,-2.94620536585367,3.90385365853649,-1.0868,-4.08659268292683,3.23170902439024
59.40,-2.54229853658538,3.42939024390239,-1.0127,-1.83537317073171,3.10975780487805
59.42,-2.38645658536586,3.0057195121949,-1.274,-3.56220243902442,3.84146512195122
59.44,-2.52651707317074,2.05918292682918,-3.9598,-0.102446341463406,3.35366024390244
59.46,-2.76817073170733,2.9274390243902,-0.8489,-2.39512926829264,1.8902456097561
59.48,-2.32530341463416,3.04904268292671,-2.9822,-0.974397560975603,2.74390414634146
59.50,-3.32397414634147,2.21723780487787,0.886599999999998,-2.17561707317066,3.47561146341463
59.52,-2.77507512195123,2.62298170731697,1.3286,-2.30488536585358,3.04878219512195
59.54,-2.04123707317075,2.62716463414631,-0.544700000000001,-3.90244634146336,4.08536756097561
59.56,-1.97515219512196,2.39053048780465,1.3637,-3.69878780487807,2.98780658536585
59.58,-2.69715414634148,0.6372865853657,0.773499999999999,-3.51829999999995,1.28048951219512
59.60,-1.67431804878049,0.527036585365749,-0.6188,-3.7829341463414,1.40244073170732
59.62,-0.470488292682944,1.02928658536575,2.73,-1.81464146341466,2.01219682926829
59.64,-2.10140390243903,0.908878048780252,3.4723,-2.79512926829261,2.07317243902439
59.66,-2.21927170731709,0.639378048780372,2.1294,-1.70976341463415,2.37805048780488
59.68,-2.48213170731708,1.43144512195113,3.692,-0.191470731707341,2.07317243902439
59.70,-1.61612390243904,1.59159146341449,1.6393,0.241456097561013,0.914635853658536
59.72,-2.00178341463416,0.649835365853505,-3.3111,-1.40854390243896,2.07317243902439
59.74,-1.36904536585367,0.352847560975533,0.4407,-0.585373170731714,1.46341634146341
59.76,-0.658879512195128,1.36720731707305,-1.9175,0.898773170731715,0.731709024390243
59.78,-0.831982439024401,1.59876219512194,2.0046,-0.0756170731707471,1.03658707317073
59.80,-2.4831180487805,1.80193292682907,1.7394,-1.27195853658532,1.82927
59.82,-3.34123512195123,2.89248170731685,0.777399999999998,-1.54756829268285,-0.121949512195123
59.84,-2.12162390243904,3.35320121951213,-0.0156000000000009,-0.432934146341495,0.487806585365853
59.86,-1.6605092682927,2.35497560975591,-0.279500000000001,-2.2768365853658,1.8902456097561
59.88,-1.65902975609757,1.73052439024377,-1.4105,-2.31342195121954,0.975611463414634
59.90,-1.45485707317074,3.03679268292672,-2.6468,-5.29756829268285,0.853660243902437
59.92,-1.66544097560977,3.43954878048771,-0.231400000000001,0.892675609756111,0.609757804878047
59.94,-3.69187951219513,2.68273780487789,1.7381,-1.93171463414637,-0.975608048780488
59.96,-3.40090878048781,2.18467073170723,-0.8268,-2.09390975609756,-0.609754390243904
59.98,-3.0897180487805,2.42817682926807,3.3241,-1.16708048780481,1.64634317073171
