ID No.,PCD-400A,
Title,,
Test Date,4/9/2026,16:34:01
MEAS CHs,2,
Digital Input,OFF,
Sampling Rate(Hz),50,
Data Nos/CH,9855,
MEAS Time(sec),197.1,
CH Name,,
CH No.,CH6,CH8
Range,5000,5
Calibration Coefficient,2,100000
Offset,854.5598,-15.97561
Unit,cm/s2,V
156.04,10.1500439,-1.707317317
156.06,12.10126341,-1.402439268
156.08,10.88175122,-2.439024634
156.1,12.62809268,-2.621951463
156.12,9.946385366,-3.048780732
156.14,10.32809268,-3.47561
156.16,9.602482927,-2.743902683
156.18,13.56467805,-1.768292927
156.2,10.72687317,-1.585366098
156.22,12.56833659,-2.560975854
156.24,10.24516585,-4.573170976
156.26,12.10736098,-5.365853902
156.28,12.01833659,-4.329268537
156.3,11.57809268,-4.756097805
156.32,11.1195561,-4.878049024
156.34,12.4098,-3.109756341
156.36,12.0293122,-3.41463439
156.38,11.52443415,-3.53658561
156.4,14.3598,-0.97561
156.42,12.87809268,-1.219512439
156.44,11.41345854,-1.524390488
156.46,11.16345854,-1.09756122
156.48,10.89394634,-3.292683171
156.5,11.61101951,-3.231707561
156.52,10.40126341,-1.341463659
156.54,10.78662927,-0.609756341
156.56,8.167117073,0.060975366
156.58,12.46711707,0.853658293
156.6,8.189068293,-1.09756122
156.62,10.4000439,-1.890244146
156.64,11.68906829,-0.609756341
156.66,12.42077561,-0.731707561
156.68,9.432970732,-0.731707561
156.7,13.83784878,-0.609756341
156.72,9.832970732,-2.256097805
156.74,8.995165854,-1.646341707
156.76,10.69394634,-0.365853902
156.78,9.465897561,-1.646341707
156.8,12.09638537,-0.731707561
156.82,11.98175122,-0.91463439
156.84,11.92321463,-3.109756341
156.86,12.78053171,-2.682927073
156.88,10.05614146,-1.890244146
156.9,9.541507317,-1.219512439
156.92,10.46833659,-0.243902683
156.94,12.32077561,-0.365853902
156.96,13.44516585,-1.402439268
156.98,12.41833659,-2.134146585
157,10.50126341,-1.219512439
157.02,12.07687317,-1.585366098
157.04,11.2695561,-0.304878293
157.06,11.61223902,-2.44E-07
157.08,9.668336585,-1.03658561
157.1,10.48906829,-0.97561
157.12,11.39516585,-0.670731951
157.14,10.41589756,-1.280488049
157.16,12.26223902,-0.426829512
157.18,13.49516585,-0.243902683
157.2,12.48053171,-2.317073415
157.22,14.6695561,-1.402439268
157.24,12.07809268,-1.402439268
157.26,13.42809268,-1.585366098
157.28,12.40248293,-0.487805122
157.3,13.45492195,0.426829024
157.32,13.34516585,-1.768292927
157.34,11.69272683,-2.195122195
157.36,10.69150732,-1.402439268
157.38,10.18784878,-1.402439268
157.4,12.56345854,-0.548780732
157.42,10.8793122,-0.487805122
157.44,9.564678049,-1.09756122
157.46,15.61589756,-1.219512439
157.48,13.43662927,-1.768292927
157.5,12.52565366,-2.743902683
157.52,11.6098,-2.743902683
157.54,11.41223902,-3.780488049
157.56,11.14150732,-4.146341707
157.58,11.45858049,-2.865853902
157.6,13.08297073,-2.987805122
157.62,10.10126341,-2.073170976
157.64,14.98784878,-0.548780732
157.66,11.4000439,-2.44E-07
157.68,12.13662927,-1.402439268
157.7,14.6293122,-1.402439268
157.72,12.82199512,-1.890244146
157.74,11.3902878,-1.646341707
157.76,12.54272683,-0.97561
157.78,10.02321463,-1.09756122
157.8,10.16711707,-1.219512439
157.82,11.80614146,-0.792683171
157.84,11.06833659,-1.768292927
157.86,11.01467805,-2.743902683
157.88,10.98419024,-0.731707561
157.9,11.0500439,-1.585366098
157.92,11.84394634,-1.890244146
157.94,13.8793122,-1.463414878
157.96,11.08175122,-2.621951463
157.98,10.2902878,-1.524390488
158,10.72687317,-1.219512439
158.02,8.68175122,-0.91463439
158.04,8.873214634,-1.585366098
158.06,8.174434146,-2.012195366
158.08,12.21223902,-2.317073415
158.1,11.38662927,-1.829268537
158.12,10.77077561,-0.731707561
158.14,12.46345854,-2.195122195
158.16,11.72077561,-1.890244146
158.18,12.54150732,-1.951219756
158.2,10.18662927,-1.951219756
158.22,9.118336585,-1.524390488
158.24,11.64882439,-1.829268537
158.26,9.967117073,-2.012195366
158.28,14.32565366,-1.09756122
158.3,12.07565366,-1.890244146
158.32,11.10370244,-3.963414878
158.34,13.28175122,-3.048780732
158.36,12.95126341,-2.560975854
158.38,12.89760488,-2.804878293
158.4,11.3402878,-1.524390488
158.42,12.06589756,-2.378049024
158.44,11.23419024,-3.59756122
158.46,11.78175122,-1.829268537
158.48,10.40126341,-0.85365878
158.5,11.92077561,-1.646341707
158.52,13.4793122,-1.890244146
158.54,11.04394634,-2.621951463
158.56,11.59150732,-4.146341707
158.58,9.869556098,-3.109756341
158.6,12.69638537,-2.256097805
158.62,12.20614146,-2.012195366
158.64,12.38297073,-2.987805122
158.66,8.589068293,-2.926829512
158.68,9.614678049,-3.719512439
158.7,11.64150732,-2.804878293
158.72,11.19882439,-1.768292927
158.74,12.51833659,-3.719512439
158.76,9.890287805,-1.951219756
158.78,11.56467805,-3.170731951
158.8,10.93297073,-4.024390488
158.82,11.94882439,-2.804878293
158.84,11.91345854,-2.439024634
158.86,10.08297073,-1.585366098
158.88,11.75370244,-0.97561
158.9,10.75370244,-1.341463659
158.92,10.59150732,-3.231707561
158.94,12.08662927,-1.768292927
158.96,10.6793122,-0.97561
158.98,11.40370244,-0.548780732
159,11.14882439,0.853658293
159.02,11.23540976,0.121950976
159.04,12.60614146,-1.524390488
159.06,11.96467805,-1.524390488
159.08,13.28662927,-2.621951463
159.1,10.19882439,-1.463414878
159.12,12.58297073,-0.182927073
159.14,12.81101951,-2.256097805
159.16,12.1500439,-3.59756122
159.18,13.19272683,-2.256097805
159.2,11.9098,-2.865853902
159.22,8.957360976,-2.743902683
159.24,10.12321463,-1.03658561
159.26,9.176873171,-2.012195366
159.28,12.69760488,-4.146341707
159.3,12.76101951,-2.987805122
159.32,10.0598,-3.35365878
159.34,11.28662927,-3.35365878
159.36,10.43784878,-2.256097805
159.38,11.43053171,-3.41463439
159.4,12.47809268,-3.902439268
159.42,10.04394634,-4.024390488
159.44,13.35370244,-4.634146585
159.46,11.07321463,-3.109756341
159.48,10.06711707,-1.707317317
159.5,11.4695561,-2.378049024
159.52,10.1098,-3.963414878
159.54,11.03175122,-2.804878293
159.56,10.31467805,-2.012195366
159.58,9.723214634,-0.304878293
159.6,11.40858049,0.914633902
159.62,10.72809268,0.182926585
159.64,11.34516585,-1.09756122
159.66,10.79516585,-0.060975854
159.68,11.86467805,-1.341463659
159.7,14.59272683,-1.463414878
159.72,10.90492195,-0.670731951
159.74,11.18175122,-0.670731951
159.76,11.5000439,-1.463414878
159.78,12.5500439,-1.158536829
159.8,11.12321463,-0.97561
159.82,12.63297073,-1.524390488
159.84,11.52565366,-2.073170976
159.86,11.28784878,-2.621951463
159.88,11.83297073,-3.53658561
159.9,12.8695561,-4.146341707
159.92,13.21345854,-4.451219756
159.94,9.904921951,-3.35365878
159.96,10.11467805,-2.926829512
159.98,10.74516585,-3.53658561
160,10.5098,-3.048780732
160.02,12.25858049,-2.682927073
160.04,14.0195561,-3.170731951
160.06,11.40736098,-3.048780732
160.08,12.42077561,-2.195122195
160.1,13.31711707,-2.682927073
160.12,12.4598,-2.500000244
160.14,10.61833659,-2.073170976
160.16,10.92443415,-2.865853902
160.18,10.95858049,-1.585366098
160.2,13.37809268,-1.402439268
160.22,11.2195561,-1.707317317
160.24,11.07687317,-1.585366098
160.26,12.92565366,-0.792683171
160.28,10.50126341,-1.890244146
160.3,12.36589756,-1.585366098
160.32,11.74516585,-0.792683171
160.34,11.42565366,0.060975366
160.36,10.80126341,-0.426829512
160.38,10.7902878,-1.402439268
160.4,12.93906829,-1.585366098
160.42,11.6000439,-0.426829512
160.44,11.55248293,-0.670731951
160.46,10.90248293,-1.158536829
160.48,13.57443415,-1.341463659
160.5,9.335409756,-3.170731951
160.52,11.14760488,-3.170731951
160.54,11.77687317,-2.317073415
160.56,11.72443415,-3.048780732
160.58,8.619556098,-3.170731951
160.6,10.69516585,-2.682927073
160.62,11.59638537,-3.902439268
160.64,10.96833659,-3.292683171
160.66,11.2695561,-1.646341707
160.68,12.01589756,-1.402439268
160.7,13.49882439,-1.768292927
160.72,11.68784878,-2.073170976
160.74,12.42443415,-4.085366098
160.76,12.76589756,-4.634146585
160.78,12.74150732,-2.865853902
160.8,10.16101951,-2.134146585
160.82,12.40126341,-0.670731951
160.84,10.07321463,-1.646341707
160.86,9.595165854,-2.256097805
160.88,11.73419024,-1.03658561
160.9,8.863458537,-2.439024634
160.92,9.614678049,-3.048780732
160.94,12.89150732,-2.073170976
160.96,11.88784878,-2.682927073
160.98,11.10370244,-4.512195366
161,11.62077561,-4.756097805
161.02,12.66589756,-3.780488049
161.04,11.55858049,-2.439024634
161.06,11.3598,-2.012195366
161.08,13.02077561,-1.524390488
161.1,10.4695561,-3.47561
161.12,9.495165854,-3.47561
161.14,10.63540976,-3.59756122
161.16,12.04394634,-3.170731951
161.18,14.22687317,-1.951219756
161.2,12.47443415,-3.231707561
161.22,11.77443415,-4.695122195
161.24,13.02443415,-4.939024634
161.26,13.62443415,-3.780488049
161.28,10.62321463,-2.987805122
161.3,11.05614146,-1.524390488
161.32,10.39272683,-0.304878293
161.34,8.668336585,-1.951219756
161.36,13.13662927,-1.585366098
161.38,9.278092683,-1.158536829
161.4,11.2195561,-1.829268537
161.42,10.06589756,-0.487805122
161.44,12.14760488,0.914633902
161.46,10.18662927,-1.03658561
161.48,10.90858049,0.182926585
161.5,10.31467805,-0.487805122
161.52,9.454921951,0.670731463
161.54,12.53419024,0.487804634
161.56,10.29516585,-1.09756122
161.58,12.05736098,-2.987805122
161.6,13.92809268,-2.987805122
161.62,11.76589756,-2.682927073
161.64,11.98784878,-2.621951463
161.66,10.3793122,-0.487805122
161.68,10.84638537,-0.91463439
161.7,11.97687317,-1.707317317
161.72,11.0500439,-2.987805122
161.74,12.47321463,-3.231707561
161.76,13.13662927,-3.048780732
161.78,11.62199512,-3.109756341
161.8,14.64394634,-3.35365878
161.82,10.74150732,-3.41463439
161.84,12.91711707,-3.231707561
161.86,10.61345854,-3.780488049
161.88,13.45248293,-2.134146585
161.9,11.50736098,-0.670731951
161.92,14.20492195,-1.829268537
161.94,12.96711707,-2.560975854
161.96,14.6598,-3.292683171
161.98,12.06467805,-2.987805122
162,11.5098,-2.256097805
162.02,13.50858049,-2.073170976
162.04,7.851263415,-1.707317317
162.06,12.56589756,-2.317073415
162.08,12.23906829,-2.621951463
162.1,11.84150732,-2.560975854
162.12,13.89638537,-2.012195366
162.14,14.19638537,-1.890244146
162.16,11.33906829,-1.646341707
162.18,11.13906829,-1.402439268
162.2,12.0293122,-2.621951463
162.22,13.24760488,-3.170731951
162.24,10.83175122,-2.012195366
162.26,11.29272683,-0.731707561
162.28,12.67687317,-0.609756341
162.3,10.98053171,-1.463414878
162.32,12.46711707,-2.012195366
162.34,10.05370244,-2.256097805
162.36,11.40858049,-2.195122195
162.38,13.88419024,-2.073170976
162.4,10.97687317,-2.378049024
162.42,14.12077561,-2.439024634
162.44,11.17565366,-1.646341707
162.46,11.99272683,-2.317073415
162.48,14.27077561,-0.97561
162.5,11.4500439,-0.426829512
162.52,12.00858049,-1.402439268
162.54,12.53053171,-1.402439268
162.56,11.5293122,-2.500000244
162.58,9.953702439,-2.256097805
162.6,13.03906829,-1.158536829
162.62,12.31833659,-1.219512439
162.64,10.23175122,0.121950976
162.66,13.5902878,-0.060975854
162.68,10.5793122,-1.09756122
162.7,9.913458537,-1.585366098
162.72,9.986629268,0.731707073
162.74,10.7902878,-0.243902683
162.76,12.89516585,-0.548780732
162.78,12.34516585,-1.03658561
162.8,10.95736098,-2.134146585
162.82,10.86711707,-2.256097805
162.84,9.018336585,-2.073170976
162.86,11.30126341,-1.707317317
162.88,11.79150732,-1.524390488
162.9,10.11589756,-1.463414878
162.92,10.07565366,-1.890244146
162.94,9.741507317,-2.439024634
162.96,10.7098,-2.926829512
162.98,11.40492195,-2.987805122
163,11.56833659,-1.829268537
163.02,9.862239024,-1.280488049
163.04,14.15370244,-3.048780732
163.06,9.903702439,-2.743902683
163.08,14.54638537,-1.463414878
163.1,13.27443415,-1.768292927
163.12,7.68784878,-0.182927073
163.14,10.70370244,-0.548780732
163.16,12.87809268,-1.03658561
163.18,12.48784878,-1.707317317
163.2,10.98906829,-2.865853902
163.22,12.41223902,-1.402439268
163.24,9.856141463,-0.182927073
163.26,12.21711707,0.304877805
163.28,11.36223902,-1.09756122
163.3,11.98175122,-1.768292927
163.32,12.25126341,-1.158536829
163.34,12.98419024,-1.707317317
163.36,12.36345854,0.060975366
163.38,10.06223902,-0.182927073
163.4,10.36711707,-1.707317317
163.42,10.38662927,-1.768292927
163.44,12.28053171,-1.09756122
163.46,11.58419024,-1.829268537
163.48,13.59394634,-0.91463439
163.5,10.31711707,-0.487805122
163.52,11.92443415,-2.073170976
163.54,9.751263415,-2.256097805
163.56,12.11833659,-3.59756122
163.58,11.38175122,-3.170731951
163.6,11.65126341,-1.829268537
163.62,10.31101951,-1.951219756
163.64,11.83906829,-1.951219756
163.66,10.19882439,-2.621951463
163.68,9.63784878,-2.865853902
163.7,14.74638537,-2.560975854
163.72,13.27443415,-2.073170976
163.74,13.96345854,-2.256097805
163.76,13.77565366,-2.500000244
163.78,9.801263415,-3.292683171
163.8,10.72443415,-4.390244146
163.82,12.66101951,-2.804878293
163.84,12.83540976,-1.585366098
163.86,11.56711707,-2.682927073
163.88,13.0902878,-1.524390488
163.9,11.76345854,-0.731707561
163.92,16.05370244,-1.951219756
163.94,11.10248293,-2.743902683
163.96,9.168336585,-1.585366098
163.98,12.5402878,-1.09756122
164,11.42809268,-1.158536829
164.02,12.79516585,-1.707317317
164.04,11.72809268,-2.073170976
164.06,12.60858049,-0.97561
164.08,14.08297073,-0.365853902
164.1,12.26711707,0.487804634
164.12,13.90858049,-0.304878293
164.14,11.4195561,0.365853415
164.16,11.34394634,-0.85365878
164.18,9.039068293,-0.792683171
164.2,12.21101951,-0.243902683
164.22,11.02199512,-1.951219756
164.24,11.18419024,-1.829268537
164.26,11.4195561,-1.890244146
164.28,12.3695561,-2.439024634
164.3,12.92199512,-1.585366098
164.32,11.4902878,-0.548780732
164.34,9.867117073,-1.341463659
164.36,12.24272683,-0.304878293
164.38,12.87687317,-0.91463439
164.4,8.993946341,-3.35365878
164.42,11.6500439,-1.829268537
164.44,14.3598,-0.609756341
164.46,11.64394634,-0.304878293
164.48,12.25370244,0.975609512
164.5,13.21467805,1.280487561
164.52,11.22077561,-0.548780732
164.54,8.085409756,-0.426829512
164.56,11.6293122,-0.243902683
164.58,13.80736098,-0.91463439
164.6,13.27443415,-0.731707561
164.62,10.11345854,-1.524390488
164.64,11.6695561,-2.865853902
164.66,12.19394634,-2.256097805
164.68,11.22565366,-2.378049024
164.7,7.869556098,-1.585366098
164.72,12.03053171,0.609755854
164.74,13.68419024,-1.09756122
164.76,11.08540976,-3.292683171
164.78,11.4695561,-2.317073415
164.8,9.43175122,-2.743902683
164.82,10.65736098,-2.378049024
164.84,9.09882439,-1.03658561
164.86,12.85858049,-2.926829512
164.88,12.6902878,-4.268292927
164.9,12.52809268,-2.195122195
164.92,8.963458537,-2.804878293
164.94,10.9695561,-1.707317317
164.96,11.70736098,-0.426829512
164.98,11.47077561,-1.890244146
165,14.07199512,-3.719512439
165.02,13.14394634,-2.682927073
165.04,13.30858049,-2.439024634
165.06,15.45248293,-1.829268537
165.08,12.03419024,-0.060975854
165.1,11.29638537,-0.609756341
165.12,11.28906829,-1.03658561
165.14,10.90492195,-1.341463659
165.16,10.9902878,-1.890244146
165.18,10.96223902,-1.646341707
165.2,10.52077561,-0.91463439
165.22,10.07199512,-1.402439268
165.24,11.21589756,-2.926829512
165.26,12.98175122,-2.987805122
165.28,12.02809268,-3.59756122
165.3,12.74882439,-2.317073415
165.32,9.625653659,-1.524390488
165.34,12.30736098,-1.890244146
165.36,11.07199512,-3.41463439
165.38,11.87077561,-4.329268537
165.4,12.29638537,-4.878049024
165.42,12.61345854,-4.207317317
165.44,12.43540976,-4.207317317
165.46,12.47565366,-4.390244146
165.48,13.29882439,-3.902439268
165.5,10.7293122,-2.987805122
165.52,11.52199512,-3.53658561
165.54,14.50126341,-2.073170976
165.56,11.75736098,-1.524390488
165.58,13.15858049,-1.951219756
165.6,13.19760488,-1.951219756
165.62,13.24516585,-2.012195366
165.64,12.17565366,-2.439024634
165.66,11.90858049,-1.158536829
165.68,10.52565366,0.426829024
165.7,14.07443415,-0.609756341
165.72,12.12443415,-1.707317317
165.74,12.47077561,-2.743902683
165.76,13.68297073,-2.134146585
165.78,12.85492195,-0.670731951
165.8,12.27443415,-0.121951463
165.82,12.94760488,1.036585122
165.84,9.835409756,-0.731707561
165.86,12.74516585,-1.768292927
165.88,16.6500439,-2.804878293
165.9,11.90614146,-0.85365878
165.92,12.88662927,-1.402439268
165.94,10.02809268,-1.402439268
165.96,12.01589756,-1.463414878
165.98,10.49272683,-3.048780732
166,11.80126341,-3.902439268
166.02,13.53784878,-1.585366098
166.04,10.55858049,-1.158536829
166.06,13.14150732,-1.707317317
166.08,11.45736098,-1.463414878
166.1,12.10126341,-3.109756341
166.12,11.24394634,-2.987805122
166.14,12.99272683,-1.951219756
166.16,10.12077561,-1.03658561
166.18,14.11101951,-0.731707561
166.2,12.72443415,-0.304878293
166.22,12.30492195,-2.195122195
166.24,9.357360976,-3.231707561
166.26,13.97443415,-2.256097805
166.28,12.87565366,-1.158536829
166.3,9.208580488,-1.463414878
166.32,10.90248293,-0.060975854
166.34,9.011019512,-0.670731951
166.36,11.01467805,-1.03658561
166.38,13.69516585,-0.97561
166.4,12.90736098,-0.97561
166.42,14.67321463,-0.670731951
166.44,11.89638537,-0.609756341
166.46,10.82565366,-2.560975854
166.48,12.3293122,-2.621951463
166.5,13.1402878,-2.560975854
166.52,11.23297073,-3.292683171
166.54,11.69272683,-3.109756341
166.56,10.39516585,-2.500000244
166.58,13.41223902,-3.780488049
166.6,11.86467805,-5.121951463
166.62,14.82443415,-4.817073415
166.64,9.932970732,-5.97561
166.66,12.56833659,-4.939024634
166.68,12.88784878,-4.451219756
166.7,8.974434146,-5.670731951
166.72,11.35126341,-4.939024634
166.74,11.10614146,-3.780488049
166.76,13.04272683,-3.47561
166.78,12.85370244,-3.048780732
166.8,12.43906829,-2.682927073
166.82,11.44638537,-4.573170976
166.84,9.168336585,-4.329268537
166.86,11.66101951,-2.926829512
166.88,11.0195561,-1.951219756
166.9,11.84150732,-1.03658561
166.92,13.22443415,-0.97561
166.94,14.17687317,-3.47561
166.96,13.12809268,-2.987805122
166.98,13.55858049,-2.804878293
167,13.58784878,-3.231707561
167.02,11.38662927,-1.585366098
167.04,11.97443415,-2.073170976
167.06,14.40858049,-2.804878293
167.08,11.11223902,-2.865853902
167.1,11.7098,-2.926829512
167.12,13.23906829,-2.865853902
167.14,12.13662927,-1.09756122
167.16,11.20736098,-1.402439268
167.18,14.51101951,-2.621951463
167.2,13.05370244,-2.560975854
167.22,12.14516585,-2.378049024
167.24,12.50248293,-2.439024634
167.26,10.77321463,-2.378049024
167.28,12.48297073,-2.926829512
167.3,13.26833659,-4.146341707
167.32,11.02443415,-3.35365878
167.34,11.99150732,-3.47561
167.36,12.19150732,-3.048780732
167.38,12.86223902,-0.609756341
167.4,10.26833659,-1.219512439
167.42,9.9598,-2.134146585
167.44,13.06589756,-1.09756122
167.46,12.87687317,-0.548780732
167.48,14.50248293,-2.073170976
167.5,11.55736098,-0.792683171
167.52,12.39760488,-1.646341707
167.54,12.68053171,-2.012195366
167.56,12.53662927,-1.280488049
167.58,11.14150732,-1.646341707
167.6,11.77687317,-1.09756122
167.62,8.83175122,-0.304878293
167.64,11.18540976,-0.792683171
167.66,11.02687317,-1.890244146
167.68,12.57687317,-1.951219756
167.7,11.66833659,-1.09756122
167.72,13.23297073,-0.91463439
167.74,14.73540976,-1.219512439
167.76,11.19150732,-0.731707561
167.78,10.81345854,-1.463414878
167.8,11.55126341,-2.378049024
167.82,11.58419024,-3.47561
167.84,12.45858049,-3.47561
167.86,12.88175122,-2.926829512
167.88,12.1195561,-2.621951463
167.9,12.56101951,-2.621951463
167.92,11.28662927,-1.768292927
167.94,11.74272683,-3.47561
167.96,13.99882439,-2.682927073
167.98,12.55492195,-1.707317317
168,10.81101951,-1.646341707
168.02,13.05736098,-0.670731951
168.04,12.6598,-1.768292927
168.06,9.654921951,-2.073170976
168.08,10.72077561,-1.09756122
168.1,12.43297073,-0.121951463
168.12,11.4598,-2.44E-07
168.14,10.08662927,-0.121951463
168.16,11.8598,-1.341463659
168.18,11.25492195,-2.743902683
168.2,11.91223902,-1.463414878
168.22,13.35370244,-1.341463659
168.24,10.64150732,-0.97561
168.26,14.39638537,-1.463414878
168.28,10.76467805,-3.109756341
168.3,13.55614146,-3.292683171
168.32,12.12809268,-2.378049024
168.34,11.30736098,-2.317073415
168.36,10.55248293,-2.317073415
168.38,10.23906829,-1.646341707
168.4,11.44882439,-2.500000244
168.42,9.125653659,-3.780488049
168.44,11.70492195,-3.231707561
168.46,12.14516585,-2.195122195
168.48,11.21467805,-2.987805122
168.5,12.76711707,-1.707317317
168.52,12.39272683,-2.682927073
168.54,10.94150732,-3.963414878
168.56,10.4293122,-2.500000244
168.58,13.5098,-2.073170976
168.6,10.61101951,-2.682927073
168.62,11.74516585,-2.134146585
168.64,13.58662927,-2.500000244
168.66,12.6402878,-3.109756341
168.68,10.56467805,-1.219512439
168.7,13.24516585,-1.585366098
168.72,11.39760488,-1.463414878
168.74,12.09272683,0.548780244
168.76,10.94394634,-0.731707561
168.78,14.43419024,-0.91463439
168.8,12.23540976,-2.44E-07
168.82,11.85492195,-1.585366098
168.84,11.84760488,-1.585366098
168.86,11.38906829,-0.670731951
168.88,12.90126341,-1.768292927
168.9,11.21223902,-1.341463659
168.92,12.21101951,-0.365853902
168.94,13.77321463,-0.365853902
168.96,10.87077561,-0.487805122
168.98,11.80614146,0.731707073
169,11.95736098,-0.792683171
169.02,13.77809268,-1.158536829
169.04,10.71711707,-1.341463659
169.06,11.5598,-1.341463659
169.08,12.32809268,-1.890244146
169.1,11.37687317,-1.03658561
169.12,12.62565366,-1.646341707
169.14,11.58297073,-2.500000244
169.16,10.67077561,-0.85365878
169.18,13.58662927,-2.012195366
169.2,10.83662927,-0.97561
169.22,12.6293122,0.975609512
169.24,11.66589756,0.365853415
169.26,13.16101951,-0.670731951
169.28,9.741507317,-2.073170976
169.3,13.43419024,-1.707317317
169.32,12.80126341,-1.280488049
169.34,14.28175122,-1.402439268
169.36,12.54394634,-1.463414878
169.38,10.61833659,-2.256097805
169.4,11.09516585,-3.170731951
169.42,10.9195561,-4.085366098
169.44,11.81833659,-2.743902683
169.46,11.62565366,-2.256097805
169.48,10.0500439,-3.902439268
169.5,13.81101951,-3.53658561
169.52,13.59760488,-3.719512439
169.54,11.48784878,-4.451219756
169.56,7.761019512,-3.35365878
169.58,10.71589756,-2.987805122
169.6,11.04516585,-2.743902683
169.62,9.992726829,-3.35365878
169.64,12.74394634,-3.719512439
169.66,10.0402878,-4.146341707
169.68,14.21833659,-2.743902683
169.7,12.30126341,-2.621951463
169.72,11.63784878,-2.804878293
169.74,10.82321463,-3.780488049
169.76,12.62077561,-3.902439268
169.78,14.62199512,-2.134146585
169.8,12.58419024,-1.341463659
169.82,12.81833659,-0.060975854
169.84,14.73662927,-0.182927073
169.86,11.89394634,-0.426829512
169.88,12.43906829,-1.829268537
169.9,13.13419024,-1.158536829
169.92,12.79638537,0.121950976
169.94,9.975653659,0.243902195
169.96,11.10126341,0.548780244
169.98,8.493946341,-1.158536829
170,12.62321463,-1.402439268
170.02,11.33419024,-2.317073415
170.04,12.0293122,-1.158536829
170.06,12.95614146,-2.256097805
170.08,9.742726829,-2.073170976
170.1,14.05492195,-1.219512439
170.12,13.32809268,-3.231707561
170.14,9.676873171,-2.926829512
170.16,12.1293122,-2.012195366
170.18,12.8695561,-1.707317317
170.2,11.11589756,-0.792683171
170.22,13.1500439,-0.365853902
170.24,10.69150732,-2.865853902
170.26,9.864678049,-2.987805122
170.28,10.94760488,-1.463414878
170.3,9.830531707,-2.134146585
170.32,12.17809268,-2.195122195
170.34,11.45370244,-1.951219756
170.36,13.26101951,-3.53658561
170.38,11.7195561,-3.41463439
170.4,12.1402878,-2.865853902
170.42,10.92687317,-1.219512439
170.44,14.35614146,-1.158536829
170.46,12.70126341,-1.463414878
170.48,13.04150732,-2.682927073
170.5,8.582970732,-2.134146585
170.52,9.963458537,-1.341463659
170.54,8.289068293,-0.487805122
170.56,14.58906829,0.121950976
170.58,9.511019512,-1.09756122
170.6,11.85370244,-2.926829512
170.62,12.48784878,-3.109756341
170.64,7.847604878,-2.134146585
170.66,12.45248293,-2.804878293
170.68,12.52199512,-2.378049024
170.7,9.962239024,-2.317073415
170.72,11.23906829,-3.841463659
170.74,10.28906829,-3.658536829
170.76,11.63662927,-2.987805122
170.78,14.21589756,-3.47561
170.8,13.3293122,-2.378049024
170.82,9.646385366,-2.378049024
170.84,10.86467805,-3.841463659
170.86,12.32199512,-4.024390488
170.88,12.33053171,-4.024390488
170.9,12.68662927,-3.59756122
170.92,10.73784878,-3.47561
170.94,12.47565366,-3.41463439
170.96,12.2293122,-4.878049024
170.98,12.06833659,-4.817073415
171,13.68297073,-3.902439268
171.02,13.24150732,-3.719512439
171.04,12.67809268,-2.865853902
171.06,10.99394634,-2.256097805
171.08,12.7195561,-4.268292927
171.1,13.10370244,-4.634146585
171.12,11.7293122,-4.634146585
171.14,11.0500439,-3.780488049
171.16,12.66589756,-2.500000244
171.18,10.75858049,-2.256097805
171.2,10.84516585,-2.682927073
171.22,10.67077561,-1.707317317
171.24,12.78053171,-2.256097805
171.26,11.83662927,-2.621951463
171.28,10.88175122,-0.548780732
171.3,14.36101951,-1.646341707
171.32,13.73419024,-3.170731951
171.34,10.88053171,-4.573170976
171.36,11.12565366,-5.060975854
171.38,9.386629268,-3.963414878
171.4,11.39882439,-3.109756341
171.42,13.03906829,-2.560975854
171.44,14.20126341,-3.719512439
171.46,12.14150732,-3.902439268
171.48,11.15858049,-4.390244146
171.5,13.68784878,-2.621951463
171.52,11.79760488,-2.073170976
171.54,12.30370244,-3.231707561
171.56,9.704921951,-3.231707561
171.58,14.38175122,-3.658536829
171.6,11.03540976,-3.109756341
171.62,11.71345854,-2.378049024
171.64,13.92809268,-2.012195366
171.66,10.99882439,-3.109756341
171.68,11.85248293,-3.719512439
171.7,13.13784878,-3.35365878
171.72,12.92687317,-5.426829512
171.74,13.12077561,-2.317073415
171.76,10.24150732,-1.402439268
171.78,11.63419024,-1.524390488
171.8,12.78906829,-1.951219756
171.82,11.72565366,-2.256097805
171.84,13.00614146,-2.987805122
171.86,11.6902878,-2.865853902
171.88,9.825653659,-2.682927073
171.9,12.54394634,-2.926829512
171.92,11.30858049,-3.59756122
171.94,7.614678049,-4.207317317
171.96,13.22199512,-3.841463659
171.98,9.208580488,-3.231707561
172,11.19638537,-2.012195366
172.02,10.70614146,-2.621951463
172.04,13.08906829,-2.500000244
172.06,14.03419024,-3.231707561
172.08,11.8902878,-3.35365878
172.1,9.601263415,-2.500000244
172.12,9.44882439,-0.91463439
172.14,14.14272683,-2.439024634
172.16,10.0902878,-2.743902683
172.18,13.58297073,-2.865853902
172.2,11.55858049,-3.35365878
172.22,16.50492195,-1.829268537
172.24,10.68662927,-1.524390488
172.26,11.74150732,-0.548780732
172.28,9.668336585,-0.792683171
172.3,13.61467805,-1.829268537
172.32,12.05370244,-2.987805122
172.34,13.24394634,-2.073170976
172.36,12.18906829,-1.829268537
172.38,12.75492195,-0.609756341
172.4,11.8793122,0.609755854
