CH No.,CH6,CH8,,,,
Unit,cm/s2,V,,,,
13.3,22.87077561,-3.048780732,,,,
13.32,21.49638537,-2.621951463,,,,
13.34,21.67809268,-2.317073415,,,,
13.36,23.68662927,-2.134146585,,,,
13.38,22.48297073,-2.560975854,,,,
13.4,24.08175122,-2.378049024,,,,
13.42,21.89394634,-1.646341707,,,,
13.44,25.0195561,-1.524390488,,,,
13.46,23.49760488,-1.341463659,,,,
13.48,23.5793122,0.060975366,,,,
13.5,24.6500439,-1.280488049,,,,
13.52,26.50858049,-0.365853902,,,,
13.54,23.60614146,-0.548780732,,,,
13.56,23.02077561,-0.91463439,,,,
13.58,20.30492195,0.365853415,,,,
13.6,22.85614146,-0.182927073,,,,
13.62,22.84760488,-0.609756341,,,,
13.64,22.37321463,-1.341463659,,,,
13.66,23.93906829,-1.707317317,,,,
13.68,24.05126341,-2.378049024,,,,
13.7,22.84272683,-2.317073415,,,,
13.72,23.40248293,-2.560975854,,,,
13.74,23.3598,-3.719512439,,,,
13.76,21.68540976,-3.048780732,,,,
13.78,20.73175122,-3.902439268,,,,
13.8,18.97443415,-4.939024634,,,,
13.82,19.0293122,-3.902439268,,,,
13.84,21.42443415,-3.658536829,,,,
13.86,22.89760488,-4.756097805,,,,
13.88,20.75736098,-5.000000244,,,,
13.9,18.95858049,-4.085366098,,,,
13.92,19.20126341,-3.963414878,,,,
13.94,20.09882439,-2.743902683,,,,
13.96,19.87809268,-3.841463659,,,,
13.98,19.81589756,-2.926829512,,,,
14,21.69760488,-1.341463659,,,,
14.02,18.29882439,-0.365853902,,,,
14.04,15.43662927,-0.365853902,,,,
14.06,16.50248293,0.670731463,,,,
14.08,15.58906829,1.280487561,,,,
14.1,17.40614146,0.487804634,,,,
14.12,12.66223902,-0.243902683,,,,
14.14,15.2695561,-1.09756122,,,,
14.16,15.52443415,-0.97561,,,,
14.18,15.12321463,-0.97561,,,,
14.2,13.21589756,-0.670731951,,,,
14.22,14.68175122,-1.158536829,,,,
14.24,12.34150732,0.060975366,,,,
14.26,15.28662927,-1.829268537,,,,
14.28,16.29150732,-2.012195366,,,,
14.3,16.55492195,-1.463414878,,,,
14.32,16.32565366,-1.219512439,,,,
14.34,13.61833659,-2.073170976,,,,
14.36,17.94882439,-1.585366098,,,,
14.38,17.96345854,-3.53658561,,,,
14.4,19.61345854,-4.146341707,,,,
14.42,16.50614146,-3.41463439,,,,
14.44,17.62809268,-4.085366098,,,,
14.46,17.97443415,-3.47561,,,,
14.48,16.1902878,-2.926829512,,,,
14.5,18.19272683,-2.987805122,,,,
14.52,21.1500439,-3.780488049,,,,
14.54,20.26101951,-2.621951463,,,,
14.56,18.04150732,-1.585366098,,,,
14.58,22.38784878,-0.609756341,,,,
14.6,20.02809268,-0.304878293,,,,
14.62,23.31223902,-1.341463659,,,,
14.64,21.89638537,-0.97561,,,,
14.66,20.81223902,-0.426829512,,,,
14.68,23.8793122,-0.426829512,,,,
14.7,22.04516585,0.853658293,,,,
14.72,21.05126341,2.012194878,,,,
14.74,21.00492195,-0.365853902,,,,
14.76,20.35492195,0.304877805,,,,
14.78,24.08297073,1.036585122,,,,
14.8,22.97565366,-0.182927073,,,,
14.82,20.3902878,0.426829024,,,,
14.84,23.28906829,-0.731707561,,,,
14.86,23.10614146,-1.585366098,,,,
14.88,21.73662927,-1.524390488,,,,
14.9,21.79882439,-1.341463659,,,,
14.92,22.44638537,-1.951219756,,,,
14.94,23.83540976,-1.402439268,,,,
14.96,22.73540976,-1.768292927,,,,
14.98,22.70736098,-2.987805122,,,,
15,24.00736098,-4.329268537,,,,
15.02,23.45492195,-3.53658561,,,,
15.04,22.37443415,-3.780488049,,,,
15.06,22.0793122,-2.987805122,,,,
15.08,22.29394634,-3.048780732,,,,
15.1,20.52443415,-4.207317317,,,,
15.12,24.09394634,-3.292683171,,,,
15.14,21.97077561,-2.256097805,,,,
15.16,20.17321463,-3.170731951,,,,
15.18,21.46101951,-2.012195366,,,,
15.2,20.77077561,-0.609756341,,,,
15.22,19.56345854,-1.768292927,,,,
15.24,21.71345854,-0.487805122,,,,
15.26,18.96345854,-0.670731951,,,,
15.28,20.12321463,-0.426829512,,,,
15.3,18.97321463,0.182926585,,,,
15.32,19.9695561,0.487804634,,,,
15.34,22.08053171,0.609755854,,,,
15.36,19.45858049,1.280487561,,,,
15.38,18.50370244,-0.487805122,,,,
15.4,18.80248293,-0.304878293,,,,
15.42,19.01589756,0.548780244,,,,
15.44,18.78906829,0.792682683,,,,
15.46,17.39272683,-0.243902683,,,,
15.48,16.13540976,-0.121951463,,,,
15.5,18.85736098,-1.463414878,,,,
15.52,14.70736098,-1.646341707,,,,
15.54,13.72565366,-0.85365878,,,,
15.56,15.91467805,-1.402439268,,,,
15.58,12.52443415,-2.378049024,,,,
15.6,14.95248293,-1.768292927,,,,
15.62,14.24394634,-2.560975854,,,,
15.64,13.76101951,-3.658536829,,,,
15.66,14.91467805,-3.53658561,,,,
15.68,12.7293122,-4.146341707,,,,
15.7,14.38662927,-4.939024634,,,,
15.72,15.18540976,-4.451219756,,,,
15.74,13.79150732,-4.939024634,,,,
15.76,13.34516585,-3.963414878,,,,
15.78,14.22321463,-3.47561,,,,
15.8,13.53662927,-1.951219756,,,,
15.82,16.20614146,-1.341463659,,,,
15.84,14.24394634,-0.731707561,,,,
15.86,16.7793122,-1.402439268,,,,
15.88,15.60736098,-1.585366098,,,,
15.9,17.60614146,-0.365853902,,,,
15.92,19.41711707,-0.060975854,,,,
15.94,16.51589756,-0.182927073,,,,
15.96,17.6695561,0.548780244,,,,
15.98,19.06589756,1.097560732,,,,
16,17.43053171,0.487804634,,,,
16.02,20.45858049,1.829268049,,,,
16.04,18.74638537,1.158536341,,,,
16.06,18.67077561,0.426829024,,,,
16.08,22.35370244,0.121950976,,,,
16.1,19.53784878,-1.585366098,,,,
16.12,20.64150732,-1.768292927,,,,
16.14,19.83784878,-0.365853902,,,,
16.16,19.55370244,-0.426829512,,,,
16.18,23.7293122,-0.304878293,,,,
16.2,23.20370244,-0.792683171,,,,
16.22,19.1598,-1.03658561,,,,
16.24,21.84394634,-1.219512439,,,,
16.26,21.37199512,-1.524390488,,,,
16.28,23.15614146,-3.59756122,,,,
16.3,23.55248293,-3.47561,,,,
16.32,22.07321463,-4.512195366,,,,
16.34,23.72687317,-4.512195366,,,,
16.36,22.31589756,-4.451219756,,,,
16.38,23.55248293,-2.073170976,,,,
16.4,22.41467805,-1.585366098,,,,
16.42,21.15126341,-1.890244146,,,,
16.44,23.87443415,-1.951219756,,,,
16.46,20.45248293,-2.317073415,,,,
16.48,23.62809268,-0.792683171,,,,
16.5,22.64882439,0.853658293,,,,
16.52,19.64760488,0.731707073,,,,
16.54,21.83540976,1.768292439,,,,
16.56,20.53297073,1.58536561,,,,
16.58,19.87443415,1.40243878,,,,
16.6,21.72199512,0.731707073,,,,
16.62,22.45614146,-0.85365878,,,,
16.64,20.02443415,-1.09756122,,,,
16.66,17.61833659,-1.219512439,,,,
16.68,21.82565366,-2.256097805,,,,
16.7,22.01467805,-3.231707561,,,,
16.72,21.71589756,-3.35365878,,,,
16.74,19.82687317,-3.41463439,,,,
16.76,18.74760488,-2.256097805,,,,
16.78,23.30370244,-2.804878293,,,,
16.8,19.37077561,-2.439024634,,,,
16.82,15.88662927,-3.47561,,,,
16.84,18.16589756,-4.512195366,,,,
16.86,17.85614146,-4.268292927,,,,
16.88,14.56589756,-5.121951463,,,,
16.9,17.02199512,-5.000000244,,,,
16.92,15.55614146,-5.243902683,,,,
16.94,14.51223902,-4.207317317,,,,
16.96,15.35736098,-4.207317317,,,,
16.98,16.3000439,-3.292683171,,,,
17,15.31467805,-3.048780732,,,,
17.02,11.88175122,-1.646341707,,,,
17.04,14.08906829,-1.707317317,,,,
17.06,17.62199512,-2.256097805,,,,
17.08,13.52565366,-1.219512439,,,,
17.1,14.8793122,-2.44E-07,,,,
17.12,11.66467805,0.365853415,,,,
17.14,14.28906829,2.499999756,,,,
17.16,13.21589756,2.317072927,,,,
17.18,12.25126341,1.829268049,,,,
17.2,12.99760488,1.951219268,,,,
17.22,14.29516585,1.097560732,,,,
17.24,15.27199512,0.060975366,,,,
17.26,13.44516585,-2.44E-07,,,,
17.28,15.64272683,-0.731707561,,,,
17.3,14.89150732,-1.03658561,,,,
17.32,15.36345854,-2.439024634,,,,
17.34,16.97199512,-3.658536829,,,,
17.36,17.95858049,-2.317073415,,,,
17.38,20.23540976,-1.646341707,,,,
17.4,17.49638537,-1.402439268,,,,
17.42,20.42321463,-2.073170976,,,,
17.44,19.8195561,-2.012195366,,,,
17.46,20.13419024,-3.35365878,,,,
17.48,19.01589756,-4.756097805,,,,
17.5,19.84394634,-4.268292927,,,,
17.52,21.05858049,-4.329268537,,,,
17.54,18.97809268,-4.268292927,,,,
17.56,18.89882439,-4.207317317,,,,
17.58,21.4500439,-4.451219756,,,,
17.6,19.85492195,-2.439024634,,,,
17.62,20.39272683,-0.792683171,,,,
17.64,19.68540976,-1.463414878,,,,
17.66,22.36589756,-1.402439268,,,,
17.68,20.25858049,-2.134146585,,,,
17.7,23.84150732,-1.219512439,,,,
17.72,23.06589756,-1.341463659,,,,
17.74,23.35492195,-0.060975854,,,,
17.76,22.69394634,0.121950976,,,,
17.78,21.98906829,0.670731463,,,,
17.8,22.77443415,0.609755854,,,,
17.82,23.08784878,-0.121951463,,,,
17.84,18.1000439,0.243902195,,,,
17.86,21.0793122,0.304877805,,,,
17.88,22.3293122,-0.487805122,,,,
17.9,21.0500439,-2.44E-07,,,,
17.92,19.80370244,0.182926585,,,,
17.94,19.60736098,-1.158536829,,,,
17.96,20.6598,-1.768292927,,,,
17.98,21.55370244,0.548780244,,,,
18,19.34882439,-0.609756341,,,,
18.02,20.41345854,-0.91463439,,,,
18.04,21.47321463,-1.768292927,,,,
18.06,19.53053171,-2.439024634,,,,
18.08,18.55370244,-2.439024634,,,,
18.1,19.86223902,-2.560975854,,,,
18.12,18.37443415,-4.268292927,,,,
18.14,18.59394634,-4.878049024,,,,
18.16,19.42443415,-4.695122195,,,,
18.18,19.37199512,-4.451219756,,,,
18.2,18.82321463,-3.231707561,,,,
18.22,16.33784878,-1.951219756,,,,
18.24,18.02199512,-3.41463439,,,,
18.26,16.95370244,-2.378049024,,,,
18.28,16.52443415,-2.073170976,,,,
18.3,19.68175122,-2.317073415,,,,
18.32,16.44150732,-0.85365878,,,,
18.34,18.16589756,0.914633902,,,,
18.36,14.24882439,1.890243659,,,,
18.38,15.59150732,2.560975366,,,,
18.4,14.67443415,1.219511951,,,,
18.42,15.6695561,0.365853415,,,,
18.44,14.73175122,0.975609512,,,,
18.46,16.83175122,-0.548780732,,,,
18.48,14.4500439,-0.91463439,,,,
18.5,14.72687317,-1.09756122,,,,
18.52,13.60370244,-2.134146585,,,,
18.54,12.17809268,-3.53658561,,,,
18.56,14.62321463,-3.231707561,,,,
18.58,13.98784878,-2.439024634,,,,
18.6,12.35736098,-1.707317317,,,,
18.62,18.79272683,-2.134146585,,,,
18.64,17.26223902,-2.682927073,,,,
18.66,18.1598,-3.41463439,,,,
18.68,16.63906829,-3.963414878,,,,
18.7,13.9195561,-5.121951463,,,,
18.72,16.57565366,-4.817073415,,,,
18.74,18.92321463,-3.35365878,,,,
18.76,21.36101951,-4.146341707,,,,
18.78,20.15492195,-4.268292927,,,,
18.8,18.8598,-2.317073415,,,,
18.82,19.18419024,-2.256097805,,,,
18.84,19.48662927,-1.768292927,,,,
18.86,19.35736098,-1.219512439,,,,
18.88,19.28419024,-2.317073415,,,,
18.9,18.6598,-2.682927073,,,,
18.92,20.7793122,-1.158536829,,,,
18.94,22.36467805,-0.182927073,,,,
18.96,19.17199512,0.182926585,,,,
18.98,21.77687317,1.64634122,,,,
19,22.02565366,2.439024146,,,,
19.02,20.2793122,0.731707073,,,,
19.04,23.01833659,1.097560732,,,,
19.06,19.43419024,0.365853415,,,,
19.08,20.94882439,1.58536561,,,,
19.1,21.58419024,1.40243878,,,,
19.12,21.81345854,0.975609512,,,,
19.14,23.56101951,-0.182927073,,,,
19.16,20.31101951,-0.670731951,,,,
19.18,23.15614146,-1.03658561,,,,
19.2,23.75736098,-0.609756341,,,,
19.22,23.54638537,-0.426829512,,,,
19.24,21.06345854,-1.707317317,,,,
19.26,22.05736098,-1.951219756,,,,
19.28,19.40858049,-0.487805122,,,,
19.3,21.88053171,-1.341463659,,,,
19.32,23.33540976,-2.926829512,,,,
19.34,20.91345854,-2.682927073,,,,
19.36,21.33540976,-2.621951463,,,,
19.38,23.22565366,-2.439024634,,,,
19.4,23.23053171,-2.256097805,,,,
19.42,20.5695561,-2.378049024,,,,
19.44,20.36833659,-1.524390488,,,,
19.46,19.09882439,-1.280488049,,,,
19.48,20.91467805,-2.134146585,,,,
19.5,21.91711707,-1.890244146,,,,
19.52,19.96345854,-1.768292927,,,,
19.54,20.49638537,-1.585366098,,,,
19.56,19.69760488,-0.91463439,,,,
19.58,19.49150732,1.097560732,,,,
19.6,19.20126341,0.121950976,,,,
19.62,18.18540976,0.853658293,,,,
19.64,18.86223902,0.975609512,,,,
19.66,19.17077561,-0.487805122,,,,
19.68,17.75370244,-2.44E-07,,,,
19.7,19.2402878,0.670731463,,,,
19.72,17.28662927,-0.91463439,,,,
19.74,17.5500439,-1.09756122,,,,
19.76,15.61589756,-0.487805122,,,,
19.78,15.3902878,-1.280488049,,,,
19.8,16.11589756,-0.243902683,,,,
19.82,18.28297073,-1.03658561,,,,
19.84,14.0000439,-1.03658561,,,,
19.86,14.19760488,-1.158536829,,,,
19.88,14.48419024,-2.378049024,,,,
19.9,14.88053171,-2.621951463,,,,
19.92,15.26589756,-2.560975854,,,,
19.94,14.09150732,-2.926829512,,,,
19.96,18.29150732,-2.926829512,,,,
19.98,15.66101951,-2.439024634,,,,
20,14.2098,-2.560975854,,,,
20.02,17.70370244,-2.682927073,,,,
20.04,16.15736098,-2.195122195,,,,
20.06,15.30614146,-2.621951463,,,,
20.08,17.34882439,-3.048780732,,,,
20.1,16.48053171,-1.707317317,,,,
20.12,17.57565366,-1.707317317,,,,
20.14,18.1402878,-2.073170976,,,,
20.16,17.88419024,-1.951219756,,,,
20.18,17.70126341,-0.548780732,,,,
20.2,17.13175122,-1.463414878,,,,
20.22,17.98784878,0.182926585,,,,
20.24,20.40492195,-0.548780732,,,,
20.26,19.76711707,-2.44E-07,,,,
20.28,18.17199512,1.036585122,,,,
20.3,20.45248293,0.914633902,,,,
20.32,18.17199512,-1.219512439,,,,
20.34,20.31833659,-0.060975854,,,,
20.36,20.74638537,-1.158536829,,,,
20.38,19.44516585,-2.317073415,,,,
20.4,19.16345854,-1.524390488,,,,
20.42,21.34394634,-1.280488049,,,,
20.44,22.23784878,-2.134146585,,,,
20.46,21.50248293,-2.256097805,,,,
20.48,18.2793122,-2.256097805,,,,
20.5,22.81101951,-3.53658561,,,,
20.52,21.66833659,-3.048780732,,,,
20.54,24.9598,-3.59756122,,,,
20.56,22.57809268,-4.268292927,,,,
20.58,23.68906829,-2.256097805,,,,
20.6,23.99272683,-3.59756122,,,,
20.62,23.34394634,-4.512195366,,,,
20.64,21.77443415,-2.865853902,,,,
20.66,25.03297073,-2.195122195,,,,
20.68,23.66345854,-1.707317317,,,,
20.7,24.29272683,-0.85365878,,,,
20.72,22.53175122,-1.768292927,,,,
20.74,23.8500439,-2.195122195,,,,
20.76,19.09638537,-0.91463439,,,,
20.78,24.02321463,0.426829024,,,,
20.8,23.46101951,1.036585122,,,,
20.82,20.11711707,2.499999756,,,,
20.84,22.60858049,1.158536341,,,,
20.86,20.55248293,-0.426829512,,,,
20.88,19.74516585,-0.304878293,,,,
20.9,20.34638537,-0.060975854,,,,
20.92,20.46345854,0.914633902,,,,
20.94,17.25248293,0.792682683,,,,
20.96,21.11711707,-1.524390488,,,,
20.98,19.66101951,-2.560975854,,,,
21,21.92809268,-3.47561,,,,
21.02,19.2098,-4.085366098,,,,
21.04,18.1598,-3.41463439,,,,
21.06,18.33784878,-2.621951463,,,,
21.08,19.09150732,-3.841463659,,,,
21.1,15.17809268,-3.53658561,,,,
21.12,19.13175122,-3.231707561,,,,
21.14,16.7902878,-2.621951463,,,,
21.16,14.08053171,-3.902439268,,,,
21.18,17.99516585,-3.963414878,,,,
21.2,20.7500439,-4.024390488,,,,
21.22,15.61223902,-2.865853902,,,,
21.24,16.29272683,-2.621951463,,,,
21.26,16.3902878,-2.926829512,,,,
21.28,14.57321463,-2.073170976,,,,
21.3,17.89272683,-1.03658561,,,,
21.32,13.18662927,-3.35365878,,,,
21.34,15.5195561,-3.41463439,,,,
21.36,15.46467805,-3.35365878,,,,
21.38,15.31833659,-3.231707561,,,,
21.4,13.81833659,-2.317073415,,,,
21.42,16.63540976,-1.219512439,,,,
21.44,12.38784878,-2.500000244,,,,
21.46,17.33662927,-2.256097805,,,,
21.48,15.49882439,-1.646341707,,,,
21.5,15.85736098,-1.951219756,,,,
21.52,17.6000439,-0.548780732,,,,
21.54,17.93784878,-1.219512439,,,,
21.56,17.31223902,-4.329268537,,,,
21.58,18.1902878,-3.109756341,,,,
21.6,18.94394634,-2.317073415,,,,
21.62,16.68297073,-3.292683171,,,,
21.64,19.70858049,-3.59756122,,,,
21.66,18.50370244,-4.085366098,,,,
21.68,21.2293122,-4.695122195,,,,
21.7,18.25248293,-3.41463439,,,,
21.72,18.18419024,-4.573170976,,,,
21.74,20.68297073,-6.158536829,,,,
21.76,20.5000439,-4.268292927,,,,
21.78,20.24150732,-4.085366098,,,,
21.8,19.60248293,-4.024390488,,,,
21.82,21.8000439,-3.41463439,,,,
21.84,20.28175122,-3.719512439,,,,
21.86,21.77321463,-2.743902683,,,,
21.88,20.59760488,-1.219512439,,,,
21.9,20.93906829,-0.85365878,,,,
21.92,20.23297073,-2.439024634,,,,
21.94,22.37321463,-1.524390488,,,,
21.96,23.36711707,-2.195122195,,,,
21.98,18.94272683,-1.768292927,,,,
22,24.20248293,-0.060975854,,,,
22.02,22.43297073,-0.304878293,,,,
22.04,21.70858049,-0.365853902,,,,
22.06,22.17077561,-0.060975854,,,,
22.08,22.2098,-0.792683171,,,,
22.1,21.90248293,-0.548780732,,,,
22.12,23.36589756,0.914633902,,,,
22.14,20.23297073,0.548780244,,,,
22.16,23.29272683,0.670731463,,,,
22.18,22.3293122,0.609755854,,,,
22.2,22.0902878,-0.243902683,,,,
22.22,23.31589756,-1.03658561,,,,
22.24,21.95248293,-0.609756341,,,,
22.26,21.53540976,-1.341463659,,,,
22.28,24.04272683,-2.500000244,,,,
22.3,21.23906829,-3.59756122,,,,
22.32,20.62565366,-4.451219756,,,,
22.34,18.77321463,-3.902439268,,,,
22.36,19.95492195,-3.963414878,,,,
22.38,20.63175122,-4.756097805,,,,
22.4,18.13906829,-3.963414878,,,,
22.42,18.14638537,-4.085366098,,,,
22.44,23.68053171,-4.268292927,,,,
22.46,17.39394634,-2.804878293,,,,
22.48,17.56223902,-1.219512439,,,,
22.5,22.28662927,-0.97561,,,,
22.52,17.34394634,-0.670731951,,,,
22.54,19.96223902,-0.609756341,,,,
22.56,17.26467805,-1.829268537,,,,
22.58,12.41711707,-1.646341707,,,,
22.6,18.09638537,-0.426829512,,,,
22.62,13.8902878,-1.03658561,,,,
22.64,14.99516585,-0.91463439,,,,
22.66,12.40126341,0.304877805,,,,
22.68,13.4902878,-0.609756341,,,,
22.7,12.67565366,-0.670731951,,,,
22.72,14.41467805,-0.060975854,,,,
22.74,18.90126341,0.060975366,,,,
22.76,16.02687317,-0.182927073,,,,
22.78,15.91223902,-1.524390488,,,,
22.8,13.50614146,-2.256097805,,,,
22.82,16.99394634,-2.743902683,,,,
22.84,16.03053171,-0.792683171,,,,
22.86,17.24394634,-2.621951463,,,,
22.88,17.74882439,-1.646341707,,,,
22.9,17.33175122,-2.621951463,,,,
22.92,15.88419024,-3.902439268,,,,
22.94,16.58053171,-4.756097805,,,,
22.96,15.99272683,-3.719512439,,,,
22.98,17.30858049,-3.841463659,,,,
23,18.00370244,-4.939024634,,,,
23.02,19.46711707,-3.963414878,,,,
23.04,18.17809268,-4.695122195,,,,
23.06,18.3195561,-4.146341707,,,,
23.08,18.19638537,-3.658536829,,,,
23.1,18.51223902,-1.951219756,,,,
23.12,20.92321463,-1.951219756,,,,
23.14,21.53662927,-1.219512439,,,,
23.16,21.83540976,-3.719512439,,,,
23.18,20.0500439,-2.621951463,,,,
23.2,20.89150732,-2.134146585,,,,
23.22,20.23419024,-2.012195366,,,,
23.24,22.1500439,-1.890244146,,,,
23.26,21.88297073,0.121950976,,,,
23.28,20.2695561,-0.97561,,,,
23.3,21.09882439,-0.91463439,,,,
23.32,21.82443415,0.548780244,,,,
23.34,24.3195561,-1.03658561,,,,
23.36,20.63297073,-0.487805122,,,,
23.38,22.63175122,-0.609756341,,,,
23.4,20.33784878,-2.073170976,,,,
23.42,20.79760488,-1.524390488,,,,
23.44,23.9902878,-1.585366098,,,,
23.46,22.30492195,-1.463414878,,,,
23.48,22.20492195,-0.182927073,,,,
23.5,22.91833659,-1.890244146,,,,
23.52,21.96101951,-3.963414878,,,,
23.54,24.12687317,-3.902439268,,,,
23.56,22.16223902,-4.390244146,,,,
23.58,23.93784878,-4.146341707,,,,
23.6,20.48419024,-3.47561,,,,
23.62,20.57443415,-3.47561,,,,
23.64,22.86101951,-3.231707561,,,,
23.66,21.70492195,-2.317073415,,,,
23.68,20.58297073,-2.500000244,,,,
23.7,20.95126341,-2.378049024,,,,
23.72,20.38662927,-0.548780732,,,,
23.74,20.53540976,-1.524390488,,,,
23.76,21.88784878,-1.341463659,,,,
23.78,19.80736098,-0.609756341,,,,
23.8,16.25492195,-0.91463439,,,,
23.82,20.2098,0.121950976,,,,
23.84,18.24272683,1.829268049,,,,
23.86,18.11711707,1.58536561,,,,
23.88,20.15736098,0.304877805,,,,
23.9,19.18784878,1.40243878,,,,
23.92,18.39638537,0.060975366,,,,
23.94,16.67443415,-0.609756341,,,,
23.96,16.59272683,0.121950976,,,,
23.98,18.27443415,-1.402439268,,,,
24,16.96589756,-1.03658561,,,,
24.02,16.8793122,-2.682927073,,,,
24.04,18.74150732,-1.829268537,,,,
24.06,15.4293122,-2.439024634,,,,
24.08,20.37565366,-1.707317317,,,,
24.1,15.33297073,-1.646341707,,,,
24.12,14.01589756,-3.719512439,,,,
24.14,18.0902878,-3.963414878,,,,
24.16,14.97077561,-5.670731951,,,,
24.18,15.59760488,-6.524390488,,,,
24.2,14.35492195,-5.000000244,,,,
24.22,15.06589756,-5.97561,,,,
24.24,15.89272683,-5.85365878,,,,
24.26,16.5000439,-4.817073415,,,,
24.28,16.9902878,-4.207317317,,,,
24.3,17.6000439,-2.743902683,,,,
24.32,17.02565366,-2.195122195,,,,
24.34,14.9195561,-1.890244146,,,,
24.36,16.36711707,-0.426829512,,,,
24.38,18.73419024,-0.609756341,,,,
24.4,18.59394634,-1.03658561,,,,
24.42,18.41345854,-1.09756122,,,,
24.44,17.3695561,-0.487805122,,,,
24.46,18.9098,-0.97561,,,,
24.48,18.1293122,0.304877805,,,,
24.5,21.44394634,0.975609512,,,,
24.52,19.45492195,-0.548780732,,,,
24.54,19.30370244,0.487804634,,,,
24.56,22.34882439,0.121950976,,,,
24.58,19.3695561,0.121950976,,,,
24.6,19.8500439,-0.182927073,,,,
24.62,18.45248293,-2.012195366,,,,
24.64,21.71467805,-2.012195366,,,,
24.66,21.16101951,-2.134146585,,,,
24.68,20.16711707,-1.585366098,,,,
24.7,21.29150732,-1.707317317,,,,
24.72,20.92687317,-1.707317317,,,,
24.74,22.1402878,-1.341463659,,,,
24.76,18.80858049,-3.902439268,,,,
24.78,22.42321463,-2.926829512,,,,
24.8,24.77809268,-2.926829512,,,,
24.82,22.14760488,-4.085366098,,,,
24.84,21.84516585,-4.329268537,,,,
24.86,21.87077561,-3.963414878,,,,
24.88,23.25370244,-3.780488049,,,,
24.9,20.91711707,-3.231707561,,,,
24.92,22.42443415,-1.463414878,,,,
24.94,24.42077561,-1.463414878,,,,
24.96,20.47321463,-2.134146585,,,,
24.98,23.60614146,-0.487805122,,,,
25,23.67077561,-2.134146585,,,,
25.02,22.05370244,-1.585366098,,,,
25.04,20.85370244,-1.402439268,,,,
25.06,20.99638537,-0.609756341,,,,
25.08,22.0402878,0.426829024,,,,
25.1,19.88906829,1.40243878,,,,
25.12,22.60614146,-0.365853902,,,,
25.14,22.09394634,0.304877805,,,,
25.16,21.58662927,0.731707073,,,,
25.18,21.14272683,-1.09756122,,,,
25.2,18.46711707,-0.609756341,,,,
25.22,19.48419024,-2.256097805,,,,
25.24,21.94394634,-2.926829512,,,,
25.26,18.82443415,-1.463414878,,,,
25.28,21.37199512,-0.731707561,,,,
25.3,20.91101951,-2.073170976,,,,
25.32,19.20492195,-0.731707561,,,,
25.34,18.42077561,-1.463414878,,,,
25.36,16.11101951,-2.682927073,,,,
25.38,20.56101951,-2.987805122,,,,
25.4,15.95126341,-3.658536829,,,,
25.42,16.82199512,-3.719512439,,,,
25.44,14.96833659,-2.560975854,,,,
25.46,17.25126341,-4.268292927,,,,
25.48,15.44394634,-3.59756122,,,,
25.5,15.52077561,-3.59756122,,,,
25.52,16.61101951,-3.780488049,,,,
25.54,13.97565366,-3.41463439,,,,
25.56,15.84760488,-1.280488049,,,,
25.58,16.54882439,-1.341463659,,,,
25.6,13.46345854,-3.109756341,,,,
25.62,15.35858049,-2.621951463,,,,
25.64,16.5195561,-2.926829512,,,,
25.66,18.14638537,-2.378049024,,,,
25.68,14.82077561,-1.524390488,,,,
25.7,17.50614146,-2.560975854,,,,
25.72,16.13662927,-3.47561,,,,
25.74,15.11833659,-2.743902683,,,,
25.76,14.68784878,-1.829268537,,,,
25.78,18.1195561,-2.560975854,,,,
25.8,17.45248293,-0.426829512,,,,
