ID No.,PCD-400A,,,,
Title,,,,,
Test Date,4/9/2026,15:46:59,,,
MEAS CHs,5,,,,
Digital Input,OFF,,,,
Sampling Rate(Hz),50,,,,
Data Nos/CH,9028,,,,
MEAS Time(sec),180.56,,,,
CH Name,,,,,
CH No.,CH2,CH3,CH5,CH6,CH8
Range,2000,1000,5000,5000,5
Calibration Coefficient,2.022,2.45,2.132,2,100000
Offset,-105.9434,-1020.512,-55.6634,868.4366,-12.62195
Unit,cm/s2,cm/s2,cm/s2,cm/s2,V
148.18,-4.487330732,1.549121951,1.9929,7.520746341,2.743903659
148.2,-4.750190732,1.61575,1.17,11.01342927,2.926830488
148.22,-6.015666829,1.791432927,2.2659,10.50977073,4.207318293
148.24,-4.976062927,0.85625,2.8041,8.871965854,4.024391463
148.26,-5.51756439,1.662359756,-0.7813,8.162209756,3.414635366
148.28,-4.372421951,1.356408537,1.3091,9.115868293,3.109757317
148.3,-6.693283415,1.517152439,1.9643,8.671965854,2.50000122
148.32,-5.400189756,1.659670732,3.4892,8.554892683,2.926830488
148.34,-4.374394634,1.310097561,3.0862,9.41464878,4.451220732
148.36,-5.16001561,0.863719512,0.6695,12.29757561,4.634147561
148.38,-5.230539024,0.931841463,0.4303,8.50855122,4.024391463
148.4,-3.882703415,1.203432927,0.3978,7.400014634,3.841464634
148.42,-5.353338537,1.061512195,1.8382,12.1963561,3.475610976
148.44,-6.148329756,1.115591463,1.352,9.715868293,3.902440244
148.46,-5.339529756,1.153536585,1.7966,10.50977073,4.75609878
148.48,-5.371092683,1.046573171,-0.0403,8.923185366,5.182928049
148.5,-4.799507805,0.795896341,0.6435,11.14025854,5.914635366
148.52,-6.360393171,1.298445122,-0.8112,10.58781951,5.182928049
148.54,-5.702503415,1.958152439,0.8723,13.32074634,3.658537805
148.56,-5.979665366,2.507908537,-0.9295,10.07806341,3.658537805
148.58,-6.060545366,1.92229878,-0.143,10.13781951,3.780489024
148.6,-6.25189561,2.709585366,-0.0936,11.78050244,3.841464634
148.62,-4.357133659,1.900487805,1.1583,12.49879512,3.597562195
148.64,-6.432396098,2.68747561,0.7319,9.404892683,1.890245122
148.66,-3.909334634,1.120969512,1.1609,8.207331707,1.524391463
148.68,-5.007625854,1.228829268,-0.7462,9.481721951,2.31707439
148.7,-5.184674146,2.370768293,2.0202,9.100014634,2.43902561
148.72,-6.15079561,1.78127439,0.1521,10.65001463,1.951220732
148.74,-6.399846829,1.585871951,-0.1404,11.20123415,3.414635366
148.76,-4.849318049,1.295756098,-0.8268,10.27806341,1.158537805
148.78,-4.672269756,1.392859756,2.015,10.24391707,0.975610976
148.8,-5.088012683,1.54225,0.7553,10.39757561,1.219513415
148.82,-5.069272195,0.03520122,3.4996,9.353673171,2.134147561
148.84,-5.566388293,0.340256098,3.8428,10.13538049,1.768293902
148.86,-5.305007805,0.998469512,2.808,9.859770732,1.280489024
148.88,-4.782246829,1.816231707,-0.3393,9.45855122,-0.24390122
148.9,-5.553072683,1.727792683,1.0725,9.393917073,-0.365852439
148.92,-4.18255122,0.54402439,0.7943,9.395136585,-0.304876829
148.94,-4.376367317,1.819817073,1.0998,7.865868293,0.426830488
148.96,-4.262444878,1.612762195,3.2318,12.24391707,1.036586585
148.98,-5.503262439,1.017890244,1.6601,9.598795122,2.682928049
149,-4.571662927,2.324756098,-0.8359,9.763429268,1.158537805
149.02,-6.216387317,2.101865854,0.2106,9.85855122,-0.18292561
149.04,-4.976556098,1.947097561,0.6565,10.9561122,0.914635366
149.06,-5.061381463,1.98295122,-1.1245,11.36464878,1.097562195
149.08,-4.406450732,1.139195122,2.9341,11.8170878,2.50000122
149.1,-4.464151707,1.330414634,2.2685,8.001234146,2.987806098
149.12,-5.309939512,1.704786585,-0.2873,9.610990244,1.829269512
149.14,-5.39624439,1.783963415,1.0751,8.730502439,1.280489024
149.16,-4.512482439,2.190902439,4.0794,10.96464878,2.31707439
149.18,-4.221018537,0.547310976,-0.156,8.503673171,1.829269512
149.2,-6.176933659,1.187597561,0.1469,10.49391707,2.31707439
149.22,-4.431602439,1.286792683,2.1619,9.951234146,2.682928049
149.24,-5.500303415,0.258390244,-0.0286,12.50367317,1.402440244
149.26,-4.936116098,0.074341463,1.2519,10.49757561,1.402440244
149.28,-5.999885366,0.383878049,0.7683,8.474404878,2.012196341
149.3,-5.907662439,1.126646341,2.4674,9.856112195,1.585367073
149.32,-5.014037073,1.073164634,2.7105,9.980502439,2.43902561
149.34,-5.543209268,0.983829268,2.028,9.030502439,2.987806098
149.36,-5.228566341,0.429591463,0.4953,10.64757561,0.975610976
149.38,-5.061874634,1.069579268,-2.2971,8.0866,0.243903659
149.4,-5.252238537,0.715823171,0.5525,8.87562439,1.219513415
149.42,-4.774356098,1.261097561,4.0651,9.778063415,0.670732927
149.44,-5.783876585,1.269164634,0.9984,9.728063415,1.707318293
149.46,-5.61817122,1.835353659,-0.221,8.424404878,1.341464634
149.48,-6.019612195,1.119176829,1.2688,7.695136585,-0.24390122
149.5,-5.336570732,1.312786585,1.6003,9.559770732,0.853659756
149.52,-5.913087317,1.222554878,-3.653,10.91099024,1.341464634
149.54,-4.494728293,1.622323171,-0.5213,8.880502439,1.524391463
149.56,-4.81627561,1.595731707,-0.585,10.08050244,3.780489024
149.58,-4.781753659,1.170268293,2.5857,10.50245366,4.207318293
149.6,-6.147836585,2.100670732,0.9399,10.06220976,2.682928049
149.62,-5.199962439,1.95875,1.7888,11.14391707,3.597562195
149.64,-4.464644878,0.790817073,2.8405,11.69513659,2.37805
149.66,-4.14901561,1.841926829,-0.5291,9.080502439,2.926830488
149.68,-4.477467317,0.958731707,2.2438,10.07318537,3.841464634
149.7,-5.147193171,1.582585366,1.8161,9.782941463,4.451220732
149.72,-5.925416585,1.219268293,1.1297,9.818307317,3.414635366
149.74,-4.797535122,0.68504878,2.5402,9.968307317,3.658537805
149.76,-5.352352195,1.712554878,2.9861,12.20245366,2.43902561
149.78,-4.873976585,1.625012195,-0.416,11.1963561,3.475610976
149.8,-4.849318049,0.220146341,0.8086,10.30733171,3.536586585
149.82,-3.65732439,0.540140244,-0.1183,9.848795122,3.780489024
149.84,-4.733422927,1.078243902,2.0306,9.454892683,3.292684146
149.86,-4.368969756,1.376426829,2.2035,11.39147805,2.134147561
149.88,-5.911114634,1.159512195,-0.4108,8.652453659,2.37805
149.9,-5.279856098,2.789359756,0.8398,9.732941463,2.37805
149.92,-5.249279512,1.846707317,1.8876,8.269526829,3.536586585
149.94,-4.384258049,1.722414634,0.52,9.779282927,3.475610976
149.96,-4.740327317,1.062408537,-1.5054,11.59879512,2.195123171
149.98,-4.771890244,1.308304878,0.7462,10.85001463,1.524391463
150,-5.167906341,1.949786585,-0.9295,8.603673171,0.792684146
150.02,-6.100492195,2.165207317,-0.4251,9.445136585,1.036586585
150.04,-6.376174634,1.800097561,0.0949,9.01464878,1.646342683
150.06,-5.163467805,1.744823171,1.2012,11.68903902,1.402440244
150.08,-4.980501463,1.515658537,0.9672,11.55855122,0.975610976
150.1,-5.285280976,0.823085366,1.8655,9.757331707,0.365854878
150.12,-4.76893122,1.302030488,0.8372,10.59757561,0.365854878
150.14,-4.623939024,1.206719512,1.4079,9.529282927,2.743903659
150.16,-6.199619512,0.532670732,2.2399,10.15245366,2.560976829
150.18,-5.450493171,0.455286585,0.1859,6.421965854,3.231708537
150.2,-6.175947317,1.269463415,-1.3403,8.792697561,3.414635366
150.22,-4.81627561,0.42152439,3.1486,9.52562439,2.25609878
150.24,-4.869538049,1.091987805,1.7342,9.800014634,1.097562195
150.26,-4.089341951,0.369536585,2.8431,8.404892683,3.048781707
150.28,-4.93808878,1.244963415,1.6809,9.331721951,4.207318293
150.3,-4.929704878,1.455603659,1.5808,9.189039024,4.085367073
150.32,-6.174960976,1.485780488,1.2064,9.426843902,4.573171951
150.34,-6.804246829,1.670426829,1.9305,11.77318537,3.414635366
150.36,-5.728641463,1.830573171,0.1729,11.20733171,2.195123171
150.38,-4.266883415,0.649195122,2.8262,10.15977073,1.951220732
150.4,-5.138316098,1.360292683,-1.3026,11.30367317,1.768293902
150.42,-6.243511707,1.448134146,0.7696,11.25489268,2.195123171
150.44,-5.44309561,1.822207317,1.8798,8.428063415,3.414635366
150.46,-4.770903902,1.486079268,0.4043,9.5866,1.280489024
150.48,-5.836645854,1.180128049,-0.9672,9.379282927,0.548781707
150.5,-6.12367122,2.096786585,0.663,9.112209756,1.890245122
150.52,-5.54468878,1.079140244,2.8925,10.35245366,1.402440244
150.54,-4.68164,1.575414634,2.47,8.032941463,2.621952439
150.56,-5.131411707,1.008030488,0.2873,9.976843902,2.682928049
150.58,-5.235470732,1.134414634,2.4505,9.856112195,1.646342683
150.6,-5.790287805,2.159530488,1.2909,8.332941463,2.134147561
150.62,-5.366160976,1.202237805,0.9737,9.315868293,2.804879268
150.64,-4.616048293,1.155329268,3.0524,9.728063415,3.231708537
150.66,-5.762177073,0.970085366,1.4014,10.05367317,3.048781707
150.68,-4.501632683,0.898378049,3.1161,11.54025854,3.109757317
150.7,-4.654022439,1.218969512,2.717,11.54513659,1.646342683
150.72,-5.651213659,0.509067073,1.3936,9.321965854,2.560976829
150.74,-5.60485561,1.706878049,1.6484,9.134160976,2.865854878
150.76,-3.339722439,1.831768293,1.4001,9.743917073,3.048781707
150.78,-4.960281463,1.251536585,1.6523,12.09147805,4.81707439
150.8,-4.828604878,1.23002439,1.4911,10.35367317,4.329269512
150.82,-4.522345854,1.939329268,1.9227,10.25855122,2.682928049
150.84,-4.247649756,1.910347561,-1.1908,10.49757561,2.743903659
150.86,-5.654172683,1.348341463,0.4849,12.62196585,2.987806098
150.88,-5.708421463,2.071689024,3.809,7.634160976,2.50000122
150.9,-5.461836098,2.284420732,2.0813,9.950014634,5.487806098
150.92,-5.709900976,1.518945122,3.4866,12.30977073,6.280489024
150.94,-5.647761463,1.830871951,2.9081,9.248795122,5.487806098
150.96,-4.052847317,0.889115854,-0.7488,12.55855122,5.426830488
150.98,-4.624432195,1.884353659,-1.0218,9.919526829,4.512196341
151,-4.929704878,0.616329268,0.8476,8.941478049,3.048781707
151.02,-5.833193659,1.82429878,0.0728,7.996356098,3.048781707
151.04,-5.391312683,2.189408537,0.3289,11.11952683,3.536586585
151.06,-5.338050244,1.54822561,2.6936,10.89879512,2.50000122
151.08,-4.874962927,1.146963415,0.2171,10.80489268,1.890245122
151.1,-4.275760488,0.999365854,2.3582,7.978063415,1.219513415
151.12,-4.269842439,1.287987805,4.8048,10.23294146,2.31707439
151.14,-4.39165561,0.539243902,1.4521,11.81464878,2.926830488
151.16,-6.282472195,0.526396341,3.4073,8.621965854,2.37805
151.18,-5.506714634,1.090493902,1.1206,7.156112195,1.829269512
151.2,-5.25470439,1.099756098,0.4407,12.05367317,0.914635366
151.22,-5.53729122,1.048365854,0.3484,8.632941463,0.975610976
151.24,-5.524961951,0.651884146,4.0963,10.1170878,1.219513415
151.26,-4.161344878,0.173835366,0.6344,10.53416098,1.707318293
151.28,-5.560963415,1.210902439,0.2301,9.134160976,1.646342683
151.3,-5.288733171,1.23570122,-0.5837,9.368307317,1.341464634
151.32,-5.68622878,1.587067073,-0.5122,11.24269756,2.012196341
151.34,-5.470713171,1.784560976,-1.5613,7.662209756,1.890245122
151.36,-5.920978049,1.378817073,3.2435,11.90245366,2.073171951
151.38,-4.537140976,1.772609756,1.4469,8.809770732,3.109757317
151.4,-5.150152195,2.096786585,0.7683,12.04513659,2.134147561
151.42,-3.265746829,1.339378049,-0.7137,10.27074634,2.926830488
151.44,-4.687064878,2.055554878,-2.9939,9.782941463,1.524391463
151.46,-5.950568293,0.894493902,1.6965,9.090258537,0.792684146
151.48,-4.224963902,2.113817073,2.5116,9.859770732,1.524391463
151.5,-6.11035561,1.408097561,-0.0546,9.791478049,1.341464634
151.52,-4.170715122,1.16877439,3.6972,9.915868293,0.975610976
151.54,-4.413848293,1.325335366,2.041,11.93538049,2.073171951
151.56,-3.776178537,1.123957317,-0.104,9.02562439,2.195123171
151.58,-3.930047805,0.985323171,3.159,8.537819512,1.646342683
151.6,-4.767944878,1.403317073,1.6991,11.54147805,1.768293902
151.62,-5.472685854,1.869414634,2.2516,9.669526829,1.707318293
151.64,-6.328337073,0.72777439,0.9919,10.80245366,1.951220732
151.66,-5.131904878,1.584378049,2.5987,9.651234146,2.012196341
151.68,-4.393628293,1.166085366,1.6367,11.57318537,0.182928049
151.7,-4.979515122,0.954847561,-0.2444,11.44879512,0.487806098
151.72,-5.089492195,0.722695122,-1.2727,9.617087805,0.731708537
151.74,-5.423861951,0.963512195,-0.2522,7.823185366,0.853659756
151.76,-6.322419024,1.919908537,1.1713,8.676843902,2.43902561
151.78,-5.38934,2.055256098,0.3133,9.810990244,2.743903659
151.8,-5.94908878,2.08125,-1.0296,10.1670878,1.158537805
151.82,-5.392792195,1.623817073,0.3419,10.6768439,0.304879268
151.84,-5.674885854,1.745121951,3.0823,10.06586829,0.731708537
151.86,-5.183194634,1.164292683,-0.4901,11.06952683,1.646342683
151.88,-4.484864878,1.981158537,0.7982,11.39513659,1.829269512
151.9,-4.922307317,1.259304878,1.5717,8.782941463,1.707318293
151.92,-6.69673561,2.322365854,2.8665,9.721965854,-0.609754878
151.94,-5.559977073,1.527908537,0.3718,9.3366,0.304879268
151.96,-5.297117073,1.452914634,1.6822,10.93538049,1.280489024
151.98,-5.603376098,0.861030488,0.7475,9.056112195,1.585367073
152,-4.919841463,0.270640244,0.156,10.1963561,2.560976829
152.02,-4.531222927,1.51177439,2.3816,6.603673171,3.780489024
152.04,-4.513961951,0.807847561,3.9897,11.01342927,0.792684146
152.06,-5.491919512,1.864335366,2.0917,10.55001463,1.829269512
152.08,-5.583649268,1.648914634,3.2188,9.535380488,2.25609878
152.1,-5.120561951,1.464567073,2.1515,10.1670878,2.50000122
152.12,-4.334447805,1.236,-0.0013,9.589039024,3.475610976
152.14,-4.546018049,0.969487805,1.9526,10.25855122,3.963415854
152.16,-5.468740488,0.548207317,-0.0637,9.474404878,3.231708537
152.18,-5.529893659,1.787847561,0.7878,11.96586829,3.597562195
152.2,-6.059065854,1.849097561,2.0202,10.31586829,2.743903659
152.22,-6.562593171,1.022670732,0.4563,10.18172195,3.597562195
152.24,-5.060395122,1.660567073,-0.052,10.72196585,5.182928049
152.26,-4.989871707,1.73227439,-0.78,10.62440488,4.024391463
152.28,-6.968965854,1.482195122,-1.2441,9.353673171,2.621952439
152.3,-5.686721951,1.997591463,3.0784,10.33416098,1.829269512
152.32,-5.594005854,1.559579268,1.0972,9.429282927,2.195123171
152.34,-5.22758,1.51745122,1.1063,10.63538049,1.768293902
152.36,-5.642829756,1.933054878,1.066,11.69147805,2.987806098
152.38,-5.007132683,1.249445122,-0.7657,9.619526829,2.37805
152.4,-6.36631122,1.25452439,1.8486,8.093917073,0.426830488
152.42,-4.720600488,1.177737805,1.1791,12.26099024,1.219513415
152.44,-5.248293171,0.651286585,0.5031,9.029282927,1.158537805
152.46,-4.226443415,0.97247561,2.4505,10.6670878,1.402440244
152.48,-4.89074439,1.534780488,3.1603,8.707331707,2.073171951
152.5,-4.967679024,1.481597561,3.6751,11.64147805,1.829269512
152.52,-4.988392195,0.991597561,1.1297,10.93781951,1.951220732
152.54,-4.346283902,1.708073171,1.2792,9.871965854,1.097562195
152.56,-4.464644878,0.936920732,3.2929,12.68416098,0.975610976
152.58,-4.45231561,1.153536585,-0.6695,8.910990244,1.646342683
152.6,-4.433575122,0.818902439,2.0943,11.91464878,3.475610976
152.62,-5.754286341,1.716140244,4.1509,10.94757561,2.43902561
152.64,-6.127123415,1.018189024,1.1297,9.615868293,2.073171951
152.66,-5.346927317,1.802189024,0.6877,9.830502439,2.073171951
152.68,-5.472192683,1.161902439,3.25,8.092697561,1.158537805
152.7,-5.650720488,0.851768293,-0.2678,7.240258537,1.890245122
152.72,-4.343324878,1.311890244,-0.767,9.904892683,3.109757317
152.74,-4.43209561,1.261097561,-0.0663,10.95855122,3.109757317
152.76,-5.03869561,1.515060976,-0.1339,12.27806341,1.341464634
152.78,-5.349886341,2.537487805,-1.1765,11.72928293,1.829269512
152.8,-5.575758537,1.433195122,2.1632,10.24025854,1.280489024
152.82,-5.140781951,1.142780488,-0.2119,10.9170878,2.25609878
152.84,-4.981487805,1.398835366,-0.2678,7.848795122,3.963415854
152.86,-4.823673171,0.518926829,1.404,11.23903902,2.804879268
152.88,-4.138659024,1.143378049,2.0124,10.6768439,1.829269512
152.9,-6.011721463,1.51804878,3.0004,11.25977073,2.43902561
152.92,-4.900114634,1.725103659,1.4547,7.810990244,1.829269512
152.94,-5.535811707,1.48129878,-0.0299,9.17562439,1.707318293
152.96,-5.404135122,1.504902439,0.2366,6.36464878,3.414635366
152.98,-5.498823902,-0.406695122,3.0433,11.7268439,2.25609878
153,-3.187332683,0.22552439,-0.1352,9.904892683,2.926830488
153.02,-4.319159512,0.820097561,2.275,8.52562439,2.073171951
153.04,-5.037216098,1.304719512,2.7092,10.39757561,1.097562195
153.06,-5.184180976,1.360292683,0.0611,9.213429268,1.463415854
153.08,-4.218552683,1.486378049,1.7914,9.99757561,2.25609878
153.1,-5.971281463,1.555396341,-0.7579,11.57928293,2.621952439
153.12,-5.534332195,0.811432927,0.7202,10.86342927,2.621952439
153.14,-4.763506341,1.564060976,0.1755,9.891478049,1.829269512
153.16,-5.087519512,1.497134146,1.5132,12.17562439,2.804879268
153.18,-4.373408293,2.385109756,1.9942,12.92196585,2.682928049
153.2,-5.583649268,2.157140244,1.651,11.78172195,2.50000122
153.22,-5.30846,2.357920732,-0.1144,14.02806341,3.536586585
153.24,-5.292678537,1.991018293,3.7037,10.4366,3.475610976
153.26,-5.130918537,1.754981707,0.8242,8.129282927,2.50000122
153.28,-5.237443415,1.726896341,-0.4589,10.71220976,2.43902561
153.3,-4.732929756,1.394353659,1.339,8.41464878,2.682928049
153.32,-4.065669756,1.187,-0.1755,8.781721951,3.597562195
153.34,-4.454288293,1.988030488,0.6565,11.65245366,4.87805
153.36,-4.625418537,1.13172561,-1.0257,10.65489268,5.060976829
153.38,-4.04791561,1.264682927,3.7024,13.74879512,2.682928049
153.4,-3.854099512,1.821609756,1.7914,10.77074634,2.865854878
153.42,-4.568703902,0.466341463,1.0283,10.55855122,3.353659756
153.44,-4.700873659,0.888518293,2.2633,9.20855122,3.475610976
153.46,-3.990214634,0.7705,0.9009,8.560990244,4.268293902
153.48,-5.122534634,0.726280488,0.5681,7.10855122,3.658537805
153.5,-5.418930244,0.956939024,1.3741,9.637819512,2.012196341
153.52,-5.971281463,1.365371951,1.7368,10.15977073,2.37805
153.54,-4.296473659,0.734646341,2.0696,9.117087805,3.231708537
153.56,-4.336913659,0.986518293,0.2431,13.35123415,3.109757317
153.58,-5.101821463,1.093780488,0.1196,11.19025854,4.634147561
153.6,-5.695599024,0.717018293,0.8983,12.46464878,4.085367073
153.62,-5.430766341,1.746317073,-1.3962,8.642697561,1.219513415
153.64,-6.205537561,1.109615854,2.5025,12.06586829,1.341464634
153.66,-6.721394146,2.316390244,0.5577,7.593917073,2.50000122
153.68,-5.721737073,1.512969512,1.1778,9.387819512,2.195123171
153.7,-5.184180976,1.638158537,1.547,7.467087805,2.682928049
153.72,-5.082094634,1.193573171,1.1102,9.853673171,1.402440244
153.74,-5.565895122,1.526414634,-0.7891,9.079282927,0.487806098
153.76,-5.001707805,1.290676829,1.8538,8.623185366,1.280489024
153.78,-5.59844439,1.427817073,4.0573,10.0561122,1.707318293
153.8,-6.186303902,0.712237805,0.8775,9.113429268,0.609757317
153.82,-5.383915122,0.94827439,1.7784,10.33172195,1.585367073
153.84,-4.936609268,1.060018293,2.041,9.618307317,1.158537805
153.86,-5.970295122,1.272152439,3.7102,9.713429268,1.097562195
153.88,-4.707284878,0.952158537,-0.9061,10.33294146,1.707318293
153.9,-4.89074439,0.594518293,-1.1076,8.143917073,1.463415854
153.92,-4.841427317,0.930646341,1.6016,12.68781951,1.280489024
153.94,-5.293171707,1.765140244,0.5226,10.2170878,2.926830488
153.96,-5.0456,1.495939024,2.0605,10.96830732,3.963415854
153.98,-5.587101463,1.149652439,2.4804,10.30001463,4.085367073
154,-5.406107805,0.766914634,-1.3299,7.64757561,3.597562195
154.02,-4.305350732,1.172359756,0.8983,10.27806341,2.682928049
154.04,-4.608157561,2.20375,1.4196,11.78538049,2.987806098
154.06,-4.033613659,1.36477439,2.0618,10.32440488,4.085367073
154.08,-5.299089756,1.369853659,-0.0234,11.32318537,4.207318293
154.1,-6.190742439,2.129353659,-0.2743,10.54391707,2.43902561
154.12,-4.547990732,1.84252439,3.9117,9.068307317,2.134147561
154.14,-5.08604,1.674310976,-1.6471,10.13050244,1.158537805
154.16,-5.951061463,1.507591463,0.6292,9.513429268,2.682928049
154.18,-5.356790732,1.532689024,-0.0624,11.41952683,2.804879268
154.2,-5.765629268,2.055853659,-2.3283,8.862209756,3.109757317
154.22,-5.833686829,1.768128049,-0.9061,8.165868293,2.50000122
154.24,-7.083874634,0.955743902,2.7352,8.945136585,1.646342683
154.26,-6.556181951,1.313981707,1.5821,11.37318537,1.646342683
154.28,-5.017982439,1.663853659,3.1577,11.32806341,1.768293902
154.3,-6.503905854,1.250640244,0.8931,8.426843902,2.25609878
154.32,-5.705462439,1.633676829,1.6744,11.4768439,1.951220732
154.34,-5.123027805,0.284085366,3.5542,10.42806341,2.37805
154.36,-4.544045366,0.08420122,4.2445,11.60855122,2.012196341
154.38,-4.969158537,1.159810976,1.5327,8.706112195,0.853659756
